extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
194,ABB AF65-30-11-14,65A 3P CONT 1NO/NC AUX 2 50-50,,65A 3P CONT 1NO/NC AUX 2,50-50,"af65 30 11 14 65a 3p contactor 1no nc auxiliary 2 50 ctr,3p,68a,250 500vac dc,1 1 442771",442771,,b95d65c6-81a4-73a6-d314-d6e7a0cf06f2,442771,"af65 30 11 14 65a 3p contactor 1no nc auxiliary 2 50 ctr,3p,68a,250 500vac dc,1 1",no,
195,ABB AF65-30-22-13,CONTACTOR,,CONTACTOR,,"af65 30 22 13 contactor ctr,3p,68a,100 250vac dc,2 2 527408",527408,,b95d65c6-81a4-73a6-d314-d6e788c532f2,527408,"af65 30 22 13 contactor ctr,3p,68a,100 250vac dc,2 2",no,
196,ABB AF65R-30-22-13,REV CONT 3P 60HP 600VAC,,REV CONT 3P 60HP 600VAC,,af65r 30 22 13 rev contactor 3p 60hp 600vac 813527,813527,,b95d65c6-81a4-73a6-d314-d6e7908867f2,813527,af65r 30 22 13 rev contactor 3p 60hp 600vac,no,
197,ABB AF76SPTUM,FRONT,,FRONT,,af76sptum front 950963,950963,,b95d65c6-81a4-73a6-d314-e8e7c86f9390,950963,af76sptum front,no,
198,ABB AF80-30-11-11,80A 3P CONT 1NO/NC AUX 2 4V,,80A 3P CONT 1NO/NC AUX 2,4V,"af80 30 11 80a 3p contactor 1no nc auxiliary 2 4v ctr,3p,80a,20 60vdc 24 60vac,2 442773",442773,,b95d65c6-81a4-73a6-d314-d6e770e0a7f2,442773,"af80 30 11 80a 3p contactor 1no nc auxiliary 2 4v ctr,3p,80a,20 60vdc 24 60vac,2",no,
199,ABB AF80-30-11-13,80A 3P CONT 1NO/NC AUX 1 00-25,,80A 3P CONT 1NO/NC AUX 1,00-25,"af80 30 11 13 80a 3p contactor 1no nc auxiliary 1 00 25 ctr,3p,80a,100 250vac dc,2 2 442774",442774,,b95d65c6-81a4-73a6-d314-d6e7900decf2,442774,"af80 30 11 13 80a 3p contactor 1no nc auxiliary 1 00 25 ctr,3p,80a,100 250vac dc,2 2",no,
200,ABB AF80-30-11-14,80A 3P CONT 1NO/NC AUX 2 50-50,,80A 3P CONT 1NO/NC AUX 2,50-50,"af80 30 11 14 80a 3p contactor 1no nc auxiliary 2 50 ctr,3p,80a,250 500vac dc,2 442775",442775,,b95d65c6-81a4-73a6-d314-d6e7203c23f3,442775,"af80 30 11 14 80a 3p contactor 1no nc auxiliary 2 50 ctr,3p,80a,250 500vac dc,2",no,
201,ABB AF80-40-11-11,4P 105A 600VAC 1NO1NC CO NTACT,,4P 105A 600VAC 1NO1NC CO,NTACT,af80 40 11 4p 105a 600vac 1no1nc co ntact 600v contactor 4 pole 307076,307076,,b95d65c6-81a4-73a6-d314-d6e710305df3,307076,af80 40 11 4p 105a 600vac 1no1nc co ntact 600v contactor 4 pole,no,
202,ABB AF96-30-11-11,96A 3P CONT 1NO/NC AUX 2 4V,,96A 3P CONT 1NO/NC AUX 2,4V,"af96 30 11 96a 3p contactor 1no nc auxiliary 2 4v ctr,3p,92a,20 60vdc 24 60vac,1 1 442776",442776,,b95d65c6-81a4-73a6-d314-d6e7b8a594f3,442776,"af96 30 11 96a 3p contactor 1no nc auxiliary 2 4v ctr,3p,92a,20 60vdc 24 60vac,1 1",no,
203,ABB AF96-30-11-13,96A 3P CONT 1NO/NC AUX 1 00-25,,96A 3P CONT 1NO/NC AUX 1,00-25,"af96 30 11 13 96a 3p contactor 1no nc auxiliary 1 00 25 ctr,3p,92a,100 250vac dc,1 442777",442777,,b95d65c6-81a4-73a6-d314-d6e7680dc3f3,442777,"af96 30 11 13 96a 3p contactor 1no nc auxiliary 1 00 25 ctr,3p,92a,100 250vac dc,1",no,
204,ABB AF96-30-11-14,96A 3P CONT 1NO/NC AUX 2 50-50,,96A 3P CONT 1NO/NC AUX 2,50-50,"af96 30 11 14 96a 3p contactor 1no nc auxiliary 2 50 ctr,3p,92a,250 500vac dc,1 1 442778",442778,,b95d65c6-81a4-73a6-d314-d6e73872f2f3,442778,"af96 30 11 14 96a 3p contactor 1no nc auxiliary 2 50 ctr,3p,92a,250 500vac dc,1 1",no,
205,ABB AFS190-30-12-13,3P 1NO2NC 100-250V,,3P 1NO2NC 100-250V,,afs190 30 12 13 3p 1no2nc 100 250v 794802,794802,,b95d65c6-81a4-73a6-d314-d6e7b0e038f4,794802,afs190 30 12 13 3p 1no2nc 100 250v,no,
206,ABB ATK185,LUG KIT AF145-AF185 4AWG -300MCM,,LUG KIT AF145-AF185 4AWG,-300MCM,"atk185 lug kit af145 af185 4awg 300mcm 3p terminal kit, awg4 30249",30249,,b95d65c6-81a4-73a6-d314-d6e7e8e771f4,30249,"atk185 lug kit af145 af185 4awg 300mcm 3p terminal kit, awg4",no,
207,ABB ATK300/2,LUG KIT (2)4-500MCM (3/K IT),,LUG KIT (2)4-500MCM (3/K,IT),"atk300 2 lug kit 4 500mcm 3 k it 500m 3p terminal kit, awg4 qty2 328483",328483,,b95d65c6-81a4-73a6-d314-d6e748d4c5f4,328483,"atk300 2 lug kit 4 500mcm 3 k it 500m 3p terminal kit, awg4 qty2",no,
208,ABB ATK300HK,TERM KIT #4-400 W/HOLDER (3/SET),,TERM KIT #4-400 W/HOLDER,(3/SET),atk300hk term kit #4 400 w holder 3 set 328627,328627,,b95d65c6-81a4-73a6-d314-d6e7409804f5,328627,atk300hk term kit #4 400 w holder 3 set,no,
209,ABB ATK580/2,2/0-500MCM PARALLEL LUG KIT,,2/0-500MCM PARALLEL LUG,KIT,atk580 2 0 500mcm parallel lug kit parall 352745,352745,,b95d65c6-81a4-73a6-d314-d6e7488a46f5,352745,atk580 2 0 500mcm parallel lug kit parall,no,
210,ABB B150A1801,.,,.,,b150a1801 . 1033171,1033171,,9db6fac8-f502-728b-d914-331c605cbb00,1033171,b150a1801 .,no,
211,ABB B7-30-10-84,MINI CONTACTOR,,MINI CONTACTOR,,b7 30 10 84 mini contactor contr.w 110 127v.coil 804123,804123,,b95d65c6-81a4-73a6-d314-d6e7807983f5,804123,b7 30 10 84 mini contactor contr.w 110 127v.coil,no,
212,ABB BAT-CG12105H,BATTERIES,,BATTERIES,,bat cg12105h batteries 616617,616617,,b95d65c6-81a4-73a6-d314-15e8484fa77c,616617,bat cg12105h batteries,no,
213,ABB BAT/CG12105H,BATTERY CG,,BATTERY CG,,bat cg12105h battery cg 685613,685613,,b95d65c6-81a4-73a6-d314-15e8c8d90f7d,685613,bat cg12105h battery cg,no,
214,ABB BATX1R,THIN DIE CAST SGLBA,,THIN DIE CAST SGLBA,,batx1r thin die cast sglba 718787,718787,,b95d65c6-81a4-73a6-d314-15e8983b4c7d,718787,batx1r thin die cast sglba,no,
215,ABB BATX2R,THIN DIE CAST DBLBA,,THIN DIE CAST DBLBA,,batx2r thin die cast dblba 718790,718790,,b95d65c6-81a4-73a6-d314-15e8e09b857d,718790,batx2r thin die cast dblba,no,
216,ABB BEA16-3,MIDI CLOSE COUPLER MS116 /MS132,,MIDI CLOSE COUPLER MS116,/MS132,bea16 3 midi close coupler ms116 ms132 645700,645700,,b95d65c6-81a4-73a6-d314-d6e798c6b4f5,645700,bea16 3 midi close coupler ms116 ms132,no,
217,ABB BEA16-4,CLOSE COUPLER AF09-16/MS 116/132,,CLOSE COUPLER AF09-16/MS,116/132,bea16 4 close coupler af09 16 ms 116 132 ms116 546070,546070,,b95d65c6-81a4-73a6-d314-d6e700fff0f5,546070,bea16 4 close coupler af09 16 ms 116 132 ms116,no,
218,ABB BEA26-4,CLOSE COUPLER AF26-38,,CLOSE COUPLER AF26-38,,bea26 4 close coupler af26 38 ms132 0.16... 757732,757732,,b95d65c6-81a4-73a6-d314-d6e7889a36f6,757732,bea26 4 close coupler af26 38 ms132 0.16...,no,
219,ABB BEA38-4,CLOSE COUPLER AF26-38/MS 132-12...3,,CLOSE COUPLER AF26-38/MS,132-12...3,bea38 4 close coupler af26 38 ms 132 12...3 ms132 12... 3 104368,104368,,b95d65c6-81a4-73a6-d314-d6e7404f6af6,104368,bea38 4 close coupler af26 38 ms 132 12...3 ms132 12... 3,no,
220,ABB BEA65-4,.,,.,,bea65 4 . close coupler af40 65 ms165 448697,448697,,b95d65c6-81a4-73a6-d314-d6e7c0049ef6,448697,bea65 4 . close coupler af40 65 ms165,no,
221,ABB BER16-4,REV KIT FOR AF09-16 CONT,,REV KIT FOR AF09-16 CONT,,ber16 4 rev kit for af09 16 contactor 1 starter connection set af1 442877,442877,,b95d65c6-81a4-73a6-d314-d6e7f080d3f6,442877,ber16 4 rev kit for af09 16 contactor 1 starter connection set af1,no,
222,ABB BER16V,REVERSING KIT A9-A16 (BE M16-30),,REVERSING KIT A9-A16 (BE,M16-30),ber16v reversing kit a9 a16 be m16 30 a1 539661,539661,,b95d65c6-81a4-73a6-d314-d6e788db08f7,539661,ber16v reversing kit a9 a16 be m16 30 a1,no,
223,ABB BER38-4,REV KIT FOR A26-38 CONT,,REV KIT FOR A26-38 CONT,,ber38 4 rev kit for a26 38 contactor starter af26 af38 442881,442881,,b95d65c6-81a4-73a6-d314-d6e7481339f7,442881,ber38 4 rev kit for a26 38 contactor starter af26 af38,no,
224,ABB BER65-4,REV KIT FOR AF40-65 CONT,,REV KIT FOR AF40-65 CONT,,ber65 4 rev kit for af40 65 contactor 6 442884,442884,,b95d65c6-81a4-73a6-d314-d6e778826cf7,442884,ber65 4 rev kit for af40 65 contactor 6,no,
225,ABB BER96-4,REV KIT FOR AF80-96 CONT,,REV KIT FOR AF80-96 CONT,,"ber96 4 rev kit for af80 96 contactor 9 connect set, reverse contactors 442886",442886,,b95d65c6-81a4-73a6-d314-d6e7a09e9bf7,442886,"ber96 4 rev kit for af80 96 contactor 9 connect set, reverse contactors",no,
226,ABB BEY38-4,WYE-DELTA STARTER KIT (1 SBN082713R2000),,WYE-DELTA STARTER KIT (1,SBN082713R2000),bey38 4 wye delta starter kit 1 sbn082713r2000 af26 af38 362337,362337,,b95d65c6-81a4-73a6-d314-d6e700dfe1f7,362337,bey38 4 wye delta starter kit 1 sbn082713r2000 af26 af38,no,
227,ABB C-2167ZPBL,ILLUM C.16700VA,,ILLUM C.16700VA,,c 2167zpbl illum c.16700va 610250,610250,,b95d65c6-81a4-73a6-d314-15e8504fb77d,610250,c 2167zpbl illum c.16700va,no,
228,ABB C-2167ZPBM,ILLUM C.16700VA,,ILLUM C.16700VA,,c 2167zpbm illum c.16700va 616616,616616,,b95d65c6-81a4-73a6-d314-15e86018e87d,616616,c 2167zpbm illum c.16700va,no,
229,ABB C2SS1-10B-10,2POS SELECTOR SWITCH,,2POS SELECTOR SWITCH,,c2ss1 10b 10 2pos selector switch selectr 2 position maint. black 1no 236103,236103,,b95d65c6-81a4-73a6-d314-d6e768ef13f8,236103,c2ss1 10b 10 2pos selector switch selectr 2 position maint. black 1no,no,
230,ABB C2SS2-30B-20,2POS MAIN BLCK 2NO,,2POS MAIN BLCK 2NO,,c2ss2 30b 20 2pos main blck 2no blc selectr 2 position maint. black 982431,982431,,b95d65c6-81a4-73a6-d314-d6e7d0f347f8,982431,c2ss2 30b 20 2pos main blck 2no blc selectr 2 position maint. black,no,
231,ABB C2SS230B-11,2POS MINT SEL SWITCH NO- NC,,2POS MINT SEL SWITCH NO-,NC,c2ss230b 11 2pos mint sel switch no nc 745661,745661,,b95d65c6-81a4-73a6-d314-d6e7f87377f8,745661,c2ss230b 11 2pos mint sel switch no nc,no,
232,ABB CA4-01,1NC AUX FRNT MNT FOR AF0 9-6 CONT (1SBN010110R100,,1NC AUX FRNT MNT FOR AF0,9-6 CONT (1SBN010110R100,"ca4 01 1nc auxiliary frnt mnt for af0 9 6 contactor 1sbn010110r100 fo front mount 1nc, af09 af38 442868",442868,,b95d65c6-81a4-73a6-d314-d6e7d8bcadf8,442868,"ca4 01 1nc auxiliary frnt mnt for af0 9 6 contactor 1sbn010110r100 fo front mount 1nc, af09 af38",no,
233,ABB CA4-10,1NO AUX FRNT MNT FOR AF0 9-96 CONT,,1NO AUX FRNT MNT FOR AF0,9-96 CONT,"ca4 10 1no auxiliary frnt mnt for af0 9 96 contactor fo front mount 1no, af09 af38 442866",442866,,b95d65c6-81a4-73a6-d314-d6e758a2d9f8,442866,"ca4 10 1no auxiliary frnt mnt for af0 9 96 contactor fo front mount 1no, af09 af38",no,
234,ABB CA4-22E,FRNT MNT AUX 2NO/2NC AF2 6-AF38,,FRNT MNT AUX 2NO/2NC AF2,6-AF38,"ca4 22e frnt mnt auxiliary 2no 2nc af2 6 af38 2 aux, 2nc, af26 70229",70229,,b95d65c6-81a4-73a6-d314-d6e7408c07f9,70229,"ca4 22e frnt mnt auxiliary 2no 2nc af2 6 af38 2 aux, 2nc, af26",no,
235,ABB CA4-22ERT,"AUXIL CONTACT, 2NO-2NC, 10A 600VA",,"AUXIL CONTACT, 2NO-2NC,",10A 600VA,"ca4 22ert auxil contact, 2no 2nc, 10a 600va 2 600vac 880041",880041,,b95d65c6-81a4-73a6-d314-d6e7e01033f9,880041,"ca4 22ert auxil contact, 2no 2nc, 10a 600va 2 600vac",no,
236,ABB CA4-22MRT,"AUX. CONTACT, 2NO-2NC, 1 0A 600VAC",,"AUX. CONTACT, 2NO-2NC, 1",0A 600VAC,"ca4 22mrt aux. contact, 2no 2nc, 1 0a 600vac 2n 10a 880040",880040,,b95d65c6-81a4-73a6-d314-d6e7a83c62f9,880040,"ca4 22mrt aux. contact, 2no 2nc, 1 0a 600vac 2n 10a",no,
237,ABB CA4-22NRT,AUXILIARY CONTACT BLOCK,,AUXILIARY CONTACT BLOCK,,ca4 22nrt auxiliary contact block contac 856677,856677,,b95d65c6-81a4-73a6-d314-d7e7100f6098,856677,ca4 22nrt auxiliary contact block contac,no,
238,ABB CA4-40NRT,AUX CONTACT,,AUX CONTACT,,"ca4 40nrt auxiliary contact contact, 4no, 10a 600vac 479986",479986,,b95d65c6-81a4-73a6-d314-d6e750345dfa,479986,"ca4 40nrt auxiliary contact contact, 4no, 10a 600vac",no,
239,ABB CA5-01,1NC AUXILIARY CONTACTOR FRONT,,1NC AUXILIARY CONTACTOR,FRONT,ca5 01 1nc auxiliary contactor front conta 529912,529912,,b95d65c6-81a4-73a6-d314-d6e7f0b289fa,529912,ca5 01 1nc auxiliary contactor front conta,no,
240,ABB CA5-10,1NO AUXILIARY CONTACTOR FRONT,,1NO AUXILIARY CONTACTOR,FRONT,ca5 10 1no auxiliary contactor front conta 529924,529924,,b95d65c6-81a4-73a6-d314-d6e700f3bbfa,529924,ca5 10 1no auxiliary contactor front conta,no,
241,ABB CA5-40ERT,.,,.,,ca5 40ert . 543460,543460,,b95d65c6-81a4-73a6-d314-d6e710b7f1fa,543460,ca5 40ert .,no,
242,ABB CADP40-10,"AUX CONT,SPDT,NO OR NC,D P 20-60",,"AUX CONT,SPDT,NO OR NC,D",P 20-60,"cadp40 10 auxiliary cont,spdt,no orange nc,d p 20 60 contact,spdt,no nc,dp 277423",277423,,b95d65c6-81a4-73a6-d314-d6e740c71ffb,277423,"cadp40 10 auxiliary cont,spdt,no orange nc,d p 20 60 contact,spdt,no nc,dp",no,
243,ABB CADP40-11,"AUX 1NO/1NC DP20,25,30,4 0",,"AUX 1NO/1NC DP20,25,30,4",0,"cadp40 11 auxiliary 1no 1nc dp20,25,30,4 0 dp20 contact,1no,1nc,dp20,25,30,40, 222485",222485,,b95d65c6-81a4-73a6-d314-d6e7409b50fb,222485,"cadp40 11 auxiliary 1no 1nc dp20,25,30,4 0 dp20 contact,1no,1nc,dp20,25,30,40,",no,
244,ABB CADP90-11,"AUX 1NO/1NC DP75,90",,"AUX 1NO/1NC DP75,90",,"cadp90 11 auxiliary 1no 1nc dp75,90 dp75 222482",222482,,b95d65c6-81a4-73a6-d314-d6e7b0d884fb,222482,"cadp90 11 auxiliary 1no 1nc dp75,90 dp75",no,
245,ABB CAF6-11M,1NO/1NC FRNT MNT AUX B6/ BC6/B7/BC7,,1NO/1NC FRNT MNT AUX B6/,BC6/B7/BC7,caf6 11m 1no 1nc frnt mnt auxiliary b6 bc6 b7 bc7 contact block 315622,315622,,b95d65c6-81a4-73a6-d314-d6e738a6b1fb,315622,caf6 11m 1no 1nc frnt mnt auxiliary b6 bc6 b7 bc7 contact block,no,
246,ABB CAL18-11,A95-AF1650 AUXILIARY 1NO /1NC,,A95-AF1650 AUXILIARY 1NO,/1NC,cal18 11 a95 af1650 auxiliary 1no 1nc auxili & 296992,296992,,b95d65c6-81a4-73a6-d314-d6e7e850f2fb,296992,cal18 11 a95 af1650 auxiliary 1no 1nc auxili &,no,
247,ABB CAL19-11,1NO/NC AUX SIDE MNT FOR AF116-370,,1NO/NC AUX SIDE MNT FOR,AF116-370,"cal19 11 1no nc auxiliary side mnt for af116 370 m aux,1 1,af116 370,side 442876",442876,,b95d65c6-81a4-73a6-d314-d6e750d226fc,442876,"cal19 11 1no nc auxiliary side mnt for af116 370 m aux,1 1,af116 370,side",no,
248,ABB CAL4-11,1NO/NC AUX SIDE MNT FOR AF09-96 CON(1SBN010120R1,,1NO/NC AUX SIDE MNT FOR,AF09-96 CON(1SBN010120R1,"cal4 11 1no nc auxiliary side mnt for af09 96 con 1sbn010120r1 mn mount aux, 1nc, af96 442874",442874,,b95d65c6-81a4-73a6-d314-d6e700a760fc,442874,"cal4 11 1no nc auxiliary side mnt for af09 96 con 1sbn010120r1 mn mount aux, 1nc, af96",no,
249,ABB CAL4-11RT,AUX CONTACT 1NO-1NC 10A,,AUX CONTACT 1NO-1NC 10A,,"cal4 11rt auxiliary contact 1no 1nc 10a contact, 1nc, 3667",3667,,b95d65c6-81a4-73a6-d314-d7e730e4a198,3667,"cal4 11rt auxiliary contact 1no 1nc 10a contact, 1nc,",no,
250,ABB CAL5-11,AUX BLK 1NO-1NC,,AUX BLK 1NO-1NC,,cal5 11 auxiliary black 1no 1nc 987679,987679,,b95d65c6-81a4-73a6-d314-d6e7b8379afc,987679,cal5 11 auxiliary black 1no 1nc,no,
251,ABB CAT4-11E,AUX CONTACT 1NO-1NC (1SB N010151R1011),,AUX CONTACT 1NO-1NC (1SB,N010151R1011),"cat4 11e auxiliary contact 1no 1nc 1sb n010151r1011 1 frt mnt coil term 1nc, af26 af 362339",362339,,b95d65c6-81a4-73a6-d314-d6e740f2c5fc,362339,"cat4 11e auxiliary contact 1no 1nc 1sb n010151r1011 1 frt mnt coil term 1nc, af26 af",no,
252,ABB CE4T-10R-02,40mm TWST-REL RED 2NC,,40mm TWST-REL RED 2NC,,"ce4t 10r 02 40mm twst rel red 2nc tw rel, red, 2 nc, pushbutton 682453",682453,,b95d65c6-81a4-73a6-d314-d6e76013f3fc,682453,"ce4t 10r 02 40mm twst rel red 2nc tw rel, red, 2 nc, pushbutton",no,
253,ABB CEPY1-2001,"CP,ENCL,YEL,T-R,40MM 2NC L/P",,"CP,ENCL,YEL,T-R,40MM 2NC",L/P,"cepy1 2001 cp,encl,yel,t r,40mm 2nc l p r cp,encl,yel,sh, p40mm red 423130",423130,,b95d65c6-81a4-73a6-d314-d6e758ec21fd,423130,"cepy1 2001 cp,encl,yel,t r,40mm 2nc l p r cp,encl,yel,sh, p40mm red",no,
254,ABB CF9689A83G01,FT1F TEST SWITCH,,FT1F TEST SWITCH,,cf9689a83g01 ft1f test switch swi 926659,926659,,b95d65c6-81a4-73a6-d314-d7e7b849f098,926659,cf9689a83g01 ft1f test switch swi,no,
255,ABB CF991AM26G01,FT-1F SW (incl 1 of 1164 048),,FT-1F SW (incl 1 of 1164,048),cf991am26g01 ft 1f switch incl 1 of 1164 048 inc 428453,428453,,b95d65c6-81a4-73a6-d314-d7e7d8d72899,428453,cf991am26g01 ft 1f switch incl 1 of 1164 048 inc,no,
256,ABB CL-100G,"COMPACT PILOT W/OUT BULB ,GREEN",,COMPACT PILOT W/OUT BULB,",GREEN","cl 100g compact pilot w out bulb ,green ou 30mm cppl grn o 566696",566696,,b95d65c6-81a4-73a6-d314-d6e7689653fd,566696,"cl 100g compact pilot w out bulb ,green ou 30mm cppl grn o",no,
257,ABB CL-100R,"COMPACT PILOT W/OUT BULB ,RED",,COMPACT PILOT W/OUT BULB,",RED","cl 100r compact pilot w out bulb ,red ou 30mm cppl red o 454616",454616,,b95d65c6-81a4-73a6-d314-d6e7208caafd,454616,"cl 100r compact pilot w out bulb ,red ou 30mm cppl red o",no,
258,ABB CL-100Y,"COMPACT PILOT W/OUT BULB ,YELLOW",,COMPACT PILOT W/OUT BULB,",YELLOW","cl 100y compact pilot w out bulb ,yellow ou 30mm cppl yellow o 537660",537660,,b95d65c6-81a4-73a6-d314-d6e7504bd9fd,537660,"cl 100y compact pilot w out bulb ,yellow ou 30mm cppl yellow o",no,
259,ABB CL-502W,22MM CPPL WHT LED 24VAC/ DC,,22MM CPPL WHT LED 24VAC/,DC,cl 502w 22mm cppl wht led 24vac dc 645683,645683,,b95d65c6-81a4-73a6-d314-d6e7480a04fe,645683,cl 502w 22mm cppl wht led 24vac dc,no,
260,ABB CL2-502G,PILOT LIGHT GREEN 24V AC /DC,,PILOT LIGHT GREEN 24V AC,/DC,cl2 502g pilot light green 24v ac dc 11155,11155,,b95d65c6-81a4-73a6-d314-d6e7202a2ffe,11155,cl2 502g pilot light green 24v ac dc,no,
261,ABB CL2-502R,PILOT LIGHT RED 24V AC/D C,,PILOT LIGHT RED 24V AC/D,C,cl2 502r pilot light red 24v ac d c 2 dc 236090,236090,,b95d65c6-81a4-73a6-d314-d6e7103561fe,236090,cl2 502r pilot light red 24v ac d c 2 dc,no,
262,ABB CL2-502Y,YELLOW 22MM 24VAC/DC LED PILOT LIG,,YELLOW 22MM 24VAC/DC LED,PILOT LIG,cl2 502y yellow 22mm 24vac dc led pilot lig light 24v ac 843661,843661,,b95d65c6-81a4-73a6-d314-d6e7a0c694fe,843661,cl2 502y yellow 22mm 24vac dc led pilot lig light 24v ac,no,
263,ABB CL2-507G,PILOT LIGHT CL2 GREEN 48 -60V AC/DC,,PILOT LIGHT CL2 GREEN 48,-60V AC/DC,cl2 507g pilot light green 48 60v ac dc g 142957,142957,,b95d65c6-81a4-73a6-d314-d6e710b2c5fe,142957,cl2 507g pilot light green 48 60v ac dc g,no,
264,ABB CL2-507R,PILOT LIGHT RED 48-60VAC /DC,,PILOT LIGHT RED 48-60VAC,/DC,cl2 507r pilot light red 48 60vac dc 4 60v ac 517571,517571,,b95d65c6-81a4-73a6-d314-d6e7c87c06ff,517571,cl2 507r pilot light red 48 60vac dc 4 60v ac,no,
265,ABB CL2-513C,CLEAR 120VAC LED PILOT L IGHT 22MM,,CLEAR 120VAC LED PILOT L,IGHT 22MM,cl2 513c clear 120vac led pilot light 22mm 110 130v ac 747801,747801,,b95d65c6-81a4-73a6-d314-d6e7709f4fff,747801,cl2 513c clear 120vac led pilot light 22mm 110 130v ac,no,
266,ABB CL2-513G,PL 120V GRN LED CMP (CL- 513G),,PL 120V GRN LED CMP (CL-,513G),cl2 513g pl 120v grn led cmp cl c pilot light green 110 130v ac 245266,245266,,b95d65c6-81a4-73a6-d314-d6e7608e8eff,245266,cl2 513g pl 120v grn led cmp cl c pilot light green 110 130v ac,no,
267,ABB CL2-513L,120V BLUE LED PILOT LIGH T,,120V BLUE LED PILOT LIGH,T,cl2 513l 120v blue led pilot light pil 110 130v ac 291219,291219,,b95d65c6-81a4-73a6-d314-d6e75813cbff,291219,cl2 513l 120v blue led pilot light pil 110 130v ac,no,
268,ABB CL2-513R,PL 120V RED LED CMP (CL- 513R),,PL 120V RED LED CMP (CL-,513R),cl2 513r pl 120v red led cmp cl c pilot light 110 130v ac 245265,245265,,b95d65c6-81a4-73a6-d314-d6e7508ffcff,245265,cl2 513r pl 120v red led cmp cl c pilot light 110 130v ac,no,
269,ABB CL2-513Y,PL 120V YL LED CMP (CL-5 13Y),,PL 120V YL LED CMP (CL-5,13Y),cl2 513y pl 120v yellow led cmp cl 5 13y cm pilot light 110 130v ac 250088,250088,,b95d65c6-81a4-73a6-d314-d7e760e12b00,250088,cl2 513y pl 120v yellow led cmp cl 5 13y cm pilot light 110 130v ac,no,
270,ABB CL2-515C,PILOT LIGHT CL2 CLEAR 11 0-130V,,PILOT LIGHT CL2 CLEAR 11,0-130V,cl2 515c pilot light clear 11 0 130v c 110 dc 122559,122559,,b95d65c6-81a4-73a6-d314-d7e740745e00,122559,cl2 515c pilot light clear 11 0 130v c 110 dc,no,
271,ABB CL2-515G,PILOT LIGHT CL2 GREEN 11 0-130VDC,,PILOT LIGHT CL2 GREEN 11,0-130VDC,cl2 515g pilot light green 11 0 130vdc g 110 130v dc 110116,110116,,b95d65c6-81a4-73a6-d314-d7e788c48900,110116,cl2 515g pilot light green 11 0 130vdc g 110 130v dc,no,
272,ABB CL2-515L,PILOT LIGHT CL2 BLUE,,PILOT LIGHT CL2 BLUE,,cl2 515l pilot light blue b 110 130v dc 49932,49932,,b95d65c6-81a4-73a6-d314-d7e720cebf00,49932,cl2 515l pilot light blue b 110 130v dc,no,
273,ABB CL2-515R,PILOT LIGHT RED 110-130V DC (1SFA619403R5151),,PILOT LIGHT RED 110-130V,DC (1SFA619403R5151),cl2 515r pilot light red 110 130v dc 1sfa619403r5151 1 98150,98150,,b95d65c6-81a4-73a6-d314-d7e7880cfb00,98150,cl2 515r pilot light red 110 130v dc 1sfa619403r5151 1,no,
274,ABB CL2-515Y,PILOT LIGHT YELLOW 110-1 30V DC,,PILOT LIGHT YELLOW 110-1,30V DC,cl2 515y pilot light yellow 110 1 30v dc yello 130v 97364,97364,,b95d65c6-81a4-73a6-d314-d7e748e12e01,97364,cl2 515y pilot light yellow 110 1 30v dc yello 130v,no,
275,ABB CL2-520G,PILOT LIGHT CL2 GREEN 22 0V DC,,PILOT LIGHT CL2 GREEN 22,0V DC,cl2 520g pilot light green 22 0v dc g 220v 276604,276604,,b95d65c6-81a4-73a6-d314-d7e758ba6d01,276604,cl2 520g pilot light green 22 0v dc g 220v,no,
276,ABB CL2-520R,PILOT LIGHT CL2 RED 220V DC,,PILOT LIGHT CL2 RED 220V,DC,cl2 520r pilot light red 220v dc r 276602,276602,,b95d65c6-81a4-73a6-d314-d7e71040ad01,276602,cl2 520r pilot light red 220v dc r,no,
277,ABB CL2-523L,LED PILOT LIGHT BLUE 230 VAC,,LED PILOT LIGHT BLUE 230,VAC,cl2 523l led pilot light blue 230 vac b 230v ac 340358,340358,,b95d65c6-81a4-73a6-d314-d7e7e052d901,340358,cl2 523l led pilot light blue 230 vac b 230v ac,no,
278,ABB CONTAINMENT,SYSTEM - LOT OF ALL MATL,,SYSTEM - LOT OF ALL MATL,,containment system lot of all matl 1008374,1008374,,9db6fac8-f502-728b-d914-351c98f502b8,1008374,containment system lot of all matl,no,
279,ABB CP1-10B-10,"CP.PB,MOM,FLS,BLK,1NO,BL K RNG",,"CP.PB,MOM,FLS,BLK,1NO,BL",K RNG,"cp1 10b 10 cp.pb,mom,fls,blk,1no,bl k rng cp.pb,mom,fls,b compact flush pb mom. black, 1no 483684",483684,,b95d65c6-81a4-73a6-d314-d7e740230802,483684,"cp1 10b 10 cp.pb,mom,fls,blk,1no,bl k rng cp.pb,mom,fls,b compact flush pb mom. black, 1no",no,
