extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
95,FRZ A6T400,400A 600V CLASS T FAST-A CTING FUSE,,400A 600V CLASS T FAST-A,CTING FUSE,a6t400 400a 600v class t fast acting fuse f 825823,825823,,b95d65c6-81a4-73a6-d314-e7e708880f22,825823,a6t400 400a 600v class t fast acting fuse f,no,
96,FRZ A6T60,60A 600V CLASS T FAST-AC TING FUSE,,60A 600V CLASS T FAST-AC,TING FUSE,a6t60 60a 600v class t fast acting fuse fas 788834,788834,,b95d65c6-81a4-73a6-d314-e7e748564222,788834,a6t60 60a 600v class t fast acting fuse fas,no,
97,FRZ A70P600-4TA,.,,.,,a70p600 4ta . 937372,937372,,9db6fac8-f502-728b-d914-351ca8e29082,937372,a70p600 4ta .,no,
98,FRZ A70QS125-4K,125A 700V SEMICONDUCTOR FUSE,,125A 700V SEMICONDUCTOR,FUSE,a70qs125 4k 125a 700v semiconductor fuse semi 547446,547446,,b95d65c6-81a4-73a6-d314-e7e790317422,547446,a70qs125 4k 125a 700v semiconductor fuse semi,no,
99,FRZ A70QS200-4K,SC FUSE 700V 200A QS BLA DE K,,SC FUSE 700V 200A QS BLA,DE K,a70qs200 4k sc fuse 700v 200a qs blade k 2 828344,828344,,b95d65c6-81a4-73a6-d314-e7e7180ca322,828344,a70qs200 4k sc fuse 700v 200a qs blade k 2,no,
100,FRZ A70QS500-4KIL,.,,.,,a70qs500 4kil . 963654,963654,,b95d65c6-81a4-73a6-d314-e7e78835d222,963654,a70qs500 4kil .,no,
101,FRZ AF-10,10A 32V RED AUTOMOTIVE F USE,,10A 32V RED AUTOMOTIVE F,USE,af 10 10a 32v red automotive fuse automoti 406184,406184,,b95d65c6-81a4-73a6-d314-e7e79809fd22,406184,af 10 10a 32v red automotive fuse automoti,no,
102,FRZ AF-15,15A 32V BLUE AUTOMOTIVE FUSE,,15A 32V BLUE AUTOMOTIVE,FUSE,af 15 15a 32v blue automotive fuse automot 78737,78737,,b95d65c6-81a4-73a6-d314-e7e748b83423,78737,af 15 15a 32v blue automotive fuse automot,no,
103,FRZ AF-20,20A 32V YELLOW AUTOMOTIV E FUSE,,20A 32V YELLOW AUTOMOTIV,E FUSE,af 20 20a 32v yellow automotive fuse autom 78736,78736,,b95d65c6-81a4-73a6-d314-e7e7b8c75f23,78736,af 20 20a 32v yellow automotive fuse autom,no,
104,FRZ AF-30,30A 32V GREEN AUTOMOTIVE FUSE,,30A 32V GREEN AUTOMOTIVE,FUSE,af 30 30a 32v green automotive fuse automo 289300,289300,,b95d65c6-81a4-73a6-d314-e7e778d38e23,289300,af 30 30a 32v green automotive fuse automo,no,
105,FRZ AF-5,5A 32V TAN AUTOMOTIVE FU SE,,5A 32V TAN AUTOMOTIVE FU,SE,af 5 5a 32v tan automotive fuse 96264,96264,,b95d65c6-81a4-73a6-d314-e7e70833c223,96264,af 5 5a 32v tan automotive fuse,no,
106,FRZ AF3-40,40A 32V AMBER AUTOMOTIVE FUSE,,40A 32V AMBER AUTOMOTIVE,FUSE,af3 40 40a 32v amber automotive fuse autom 56851,56851,,9db6fac8-f502-728b-d914-351cb8d2f982,56851,af3 40 40a 32v amber automotive fuse autom,no,
107,FRZ AF3H60C,60A INLINE FH #6 WIRE AF 3 FU,,60A INLINE FH #6 WIRE AF,3 FU,af3h60c 60a inline fh #6 wire af 3 fu w/ 56852,56852,,9db6fac8-f502-728b-d914-351c38d72483,56852,af3h60c 60a inline fh #6 wire af 3 fu w/,no,
108,FRZ AFH30C,"30A INLINE FH,#12 WIRE,A F FU",,"30A INLINE FH,#12 WIRE,A",F FU,"afh30c 30a inline fh,#12 wire,a f fu w/ 78731",78731,,b95d65c6-81a4-73a6-d314-e7e7f8b9f023,78731,"afh30c 30a inline fh,#12 wire,a f fu w/",no,
109,FRZ AG15,15A 600V CLASS G FUSE,,15A 600V CLASS G FUSE,,ag15 15a 600v class g fuse 96273,96273,,b95d65c6-81a4-73a6-d314-e7e7c8031824,96273,ag15 15a 600v class g fuse,no,
110,FRZ AG20,20A 600V CLASS G FUSE,,20A 600V CLASS G FUSE,,ag20 20a 600v class g fuse 96294,96294,,b95d65c6-81a4-73a6-d314-e7e7e8c14824,96294,ag20 20a 600v class g fuse,no,
111,FRZ AG30,30A 480V CLASS G FUSE,,30A 480V CLASS G FUSE,,ag30 30a 480v class g fuse 96299,96299,,b95d65c6-81a4-73a6-d314-e7e7489f7924,96299,ag30 30a 480v class g fuse,no,
112,FRZ AG50,50A 480V CLASS G FUSE,,50A 480V CLASS G FUSE,,ag50 50a 480v class g fuse 548309,548309,,b95d65c6-81a4-73a6-d314-e7e7589aaa24,548309,ag50 50a 480v class g fuse,no,
113,FRZ AJT10,10A 600V CLASS J TIME-DE LAY FUSE,,10A 600V CLASS J TIME-DE,LAY FUSE,ajt10 10a 600v class j time delay fuse tim td 221311,221311,,b95d65c6-81a4-73a6-d314-e7e73840de24,221311,ajt10 10a 600v class j time delay fuse tim td,no,
114,FRZ AJT100,100A 600V CLASS J TIME-D ELAY FUSE,,100A 600V CLASS J TIME-D,ELAY FUSE,ajt100 100a 600v class j time delay fuse t td 346420,346420,,b95d65c6-81a4-73a6-d314-e7e7f0440d25,346420,ajt100 100a 600v class j time delay fuse t td,no,
115,FRZ AJT100EI,100A 600V CLASS J INDICA TING FUSE,,100A 600V CLASS J INDICA,TING FUSE,ajt100ei 100a 600v class j indicating fuse td ajt ei 346409,346409,,9db6fac8-f502-728b-d914-351c902a8883,346409,ajt100ei 100a 600v class j indicating fuse td ajt ei,no,
116,FRZ AJT110,110A 600V CLASS J TIME-D ELAY FUSE,,110A 600V CLASS J TIME-D,ELAY FUSE,ajt110 110a 600v class j time delay fuse t td 749121,749121,,b95d65c6-81a4-73a6-d314-e7e7b8c23f25,749121,ajt110 110a 600v class j time delay fuse t td,no,
117,FRZ AJT12,12A 600V CLASS J TIME-DE LAY FUSE,,12A 600V CLASS J TIME-DE,LAY FUSE,ajt12 12a 600v class j time delay fuse tim td 96300,96300,,b95d65c6-81a4-73a6-d314-e7e7600d7a25,96300,ajt12 12a 600v class j time delay fuse tim td,no,
118,FRZ AJT15,15A 600V CLASS J TIME-DE LAY FUSE,,15A 600V CLASS J TIME-DE,LAY FUSE,"ajt15 15a 600v class j time delay fuse tim fuse, t d 221312",221312,,b95d65c6-81a4-73a6-d314-e7e7c0dca425,221312,"ajt15 15a 600v class j time delay fuse tim fuse, t d",no,
119,FRZ AJT150,150A 600V CLASS J TIME-D ELAY FUSE,,150A 600V CLASS J TIME-D,ELAY FUSE,ajt150 150a 600v class j time delay fuse t td ajt 207045,207045,,b95d65c6-81a4-73a6-d314-e7e7f044d525,207045,ajt150 150a 600v class j time delay fuse t td ajt,no,
120,FRZ AJT20,20A 600V CLASS J TIME-DE LAY FUSE,,20A 600V CLASS J TIME-DE,LAY FUSE,ajt20 20a 600v class j time delay fuse tim td ajt 853406,853406,,b95d65c6-81a4-73a6-d314-e7e7689c0a26,853406,ajt20 20a 600v class j time delay fuse tim td ajt,no,
121,FRZ AJT200,200A 600V CLASS J TIME-D ELAY FUSE,,200A 600V CLASS J TIME-D,ELAY FUSE,ajt200 200a 600v class j time delay fuse t td ajt 346421,346421,,b95d65c6-81a4-73a6-d314-e7e718c03b26,346421,ajt200 200a 600v class j time delay fuse t td ajt,no,
122,FRZ AJT30,30A 600V CLASS J TIME-DE LAY FUSE,,30A 600V CLASS J TIME-DE,LAY FUSE,ajt30 30a 600v class j time delay fuse tim td ajt 408343,408343,,b95d65c6-81a4-73a6-d314-e7e7407d9726,408343,ajt30 30a 600v class j time delay fuse tim td ajt,no,
123,FRZ AJT350,350A 600V CLASS J TIME-D ELAY FUSE,,350A 600V CLASS J TIME-D,ELAY FUSE,ajt350 350a 600v class j time delay fuse t td 902434,902434,,b95d65c6-81a4-73a6-d314-e7e79828cb26,902434,ajt350 350a 600v class j time delay fuse t td,no,
124,FRZ AJT400,400A 600V CLASS J TIME-D ELAY FUSE,,400A 600V CLASS J TIME-D,ELAY FUSE,ajt400 400a 600v class j time delay fuse t td 420298,420298,,b95d65c6-81a4-73a6-d314-e7e700aaff26,420298,ajt400 400a 600v class j time delay fuse t td,no,
125,FRZ AJT50,50A 600V CLASS J TIME-DE LAY FUSE,,50A 600V CLASS J TIME-DE,LAY FUSE,ajt50 50a 600v class j time delay fuse tim td ajt 96301,96301,,b95d65c6-81a4-73a6-d314-e7e7a0f13027,96301,ajt50 50a 600v class j time delay fuse tim td ajt,no,
126,FRZ AJT60,60A 600V CLASS J TIME-DE LAY FUSE,,60A 600V CLASS J TIME-DE,LAY FUSE,ajt60 60a 600v class j time delay fuse tim td ajt 408344,408344,,b95d65c6-81a4-73a6-d314-e7e760805f27,408344,ajt60 60a 600v class j time delay fuse tim td ajt,no,
127,FRZ AJT600,600A 600V CLASS J TIME-D ELAY FUSE,,600A 600V CLASS J TIME-D,ELAY FUSE,ajt600 600a 600v class j time delay fuse t td 544298,544298,,b95d65c6-81a4-73a6-d314-e7e7384a9027,544298,ajt600 600a 600v class j time delay fuse t td,no,
128,FRZ AJT8,8A 600V CLASS J TIME-DEL AY FUSE,,8A 600V CLASS J TIME-DEL,AY FUSE,ajt8 8a 600v class j time delay fuse td 471381,471381,,b95d65c6-81a4-73a6-d314-e7e708e9c627,471381,ajt8 8a 600v class j time delay fuse td,no,
129,FRZ AJT80,80A 600V CLASS J TIME-DE LAY FUSE,,80A 600V CLASS J TIME-DE,LAY FUSE,ajt80 80a 600v class j time delay fuse tim td 580297,580297,,b95d65c6-81a4-73a6-d314-e7e7b0590328,580297,ajt80 80a 600v class j time delay fuse tim td,no,
130,FRZ AJT80R,80A CLASS J FUSE,,80A CLASS J FUSE,,ajt80r 80a class j fuse 1014786,1014786,,9db6fac8-f502-728b-d914-351ce80c1b84,1014786,ajt80r 80a class j fuse,no,
131,FRZ AOS-Q,ADD-ON SWITCH 4A RES/1A IND 250V,,ADD-ON SWITCH 4A RES/1A,IND 250V,aos q add on switch 4a res 1a ind 250v 346402,346402,,9db6fac8-f502-728b-d914-351c282b4984,346402,aos q add on switch 4a res 1a ind 250v,no,
132,FRZ ATDR1,1A 600V CLASS CC TIME-DE LAY FUSE,,1A 600V CLASS CC TIME-DE,LAY FUSE,atdr1 1a 600v class cc time delay fuse tim td atdr 96311,96311,,b95d65c6-81a4-73a6-d314-e7e740cb3328,96311,atdr1 1a 600v class cc time delay fuse tim td atdr,no,
133,FRZ ATDR1/2,1/2A 600V CLASS CC TIME- DELAY FUSE,,1/2A 600V CLASS CC TIME-,DELAY FUSE,atdr1 2 1 2a 600v class cc time delay fuse td atdr 96313,96313,,b95d65c6-81a4-73a6-d314-e7e7085b6328,96313,atdr1 2 1 2a 600v class cc time delay fuse td atdr,no,
134,FRZ ATDR10,10A 600V CLASS CC TIME-D ELAY FUSE,,10A 600V CLASS CC TIME-D,ELAY FUSE,atdr10 10a 600v class cc time delay fuse t td atdr 30930,30930,,b95d65c6-81a4-73a6-d314-e7e768fa9528,30930,atdr10 10a 600v class cc time delay fuse t td atdr,no,
135,FRZ ATDR12,12A 600V CLASS CC TIME-D ELAY FUSE,,12A 600V CLASS CC TIME-D,ELAY FUSE,atdr12 12a 600v class cc time delay fuse t td atdr 96316,96316,,b95d65c6-81a4-73a6-d314-e7e7b87fca28,96316,atdr12 12a 600v class cc time delay fuse t td atdr,no,
136,FRZ ATDR15,15A 600V CLASS CC TIME-D ELAY FUSE,,15A 600V CLASS CC TIME-D,ELAY FUSE,atdr15 15a 600v class cc time delay fuse t td atdr 30932,30932,,b95d65c6-81a4-73a6-d314-e7e7d80af728,30932,atdr15 15a 600v class cc time delay fuse t td atdr,no,
137,FRZ ATDR2,2A 600V CLASS CC TIME-DE LAY FUSE,,2A 600V CLASS CC TIME-DE,LAY FUSE,atdr2 2a 600v class cc time delay fuse tim td atdr 96317,96317,,b95d65c6-81a4-73a6-d314-e7e760562829,96317,atdr2 2a 600v class cc time delay fuse tim td atdr,no,
138,FRZ ATDR20,20A 600V CLASS CC TIME-D ELAY FUSE,,20A 600V CLASS CC TIME-D,ELAY FUSE,atdr20 20a 600v class cc time delay fuse t td atdr 96319,96319,,b95d65c6-81a4-73a6-d314-e7e7b8d45629,96319,atdr20 20a 600v class cc time delay fuse t td atdr,no,
139,FRZ ATDR25,25A 600V CLASS CC TIME-D ELAY FUSE,,25A 600V CLASS CC TIME-D,ELAY FUSE,atdr25 25a 600v class cc time delay fuse t td atdr 30931,30931,,b95d65c6-81a4-73a6-d314-e7e780289029,30931,atdr25 25a 600v class cc time delay fuse t td atdr,no,
140,FRZ ATDR3,3A 600V CLASS CC TIME-DE LAY FUSE,,3A 600V CLASS CC TIME-DE,LAY FUSE,atdr3 3a 600v class cc time delay fuse tim td atdr 96321,96321,,b95d65c6-81a4-73a6-d314-e7e78009c329,96321,atdr3 3a 600v class cc time delay fuse tim td atdr,no,
141,FRZ ATDR30,30A 600V CLASS CC TIME-D ELAY FUSE,,30A 600V CLASS CC TIME-D,ELAY FUSE,atdr30 30a 600v class cc time delay fuse t td atdr 96322,96322,,b95d65c6-81a4-73a6-d314-e7e7206cfc29,96322,atdr30 30a 600v class cc time delay fuse t td atdr,no,
142,FRZ ATDR4,4A 600V CLASS CC TIME-DE LAY FUSE,,4A 600V CLASS CC TIME-DE,LAY FUSE,atdr4 4a 600v class cc time delay fuse tim td atdr 346404,346404,,b95d65c6-81a4-73a6-d314-e7e7f8f2332a,346404,atdr4 4a 600v class cc time delay fuse tim td atdr,no,
143,FRZ ATDR5,5A 600V CLASS CC TIME-DE LAY FUSE,,5A 600V CLASS CC TIME-DE,LAY FUSE,atdr5 5a 600v class cc time delay fuse tim td atdr 96327,96327,,b95d65c6-81a4-73a6-d314-e7e7b8c1682a,96327,atdr5 5a 600v class cc time delay fuse tim td atdr,no,
144,FRZ ATDR6,6A 600V CLASS CC TIME-DE LAY FUSE,,6A 600V CLASS CC TIME-DE,LAY FUSE,atdr6 6a 600v class cc time delay fuse tim td atdr 30928,30928,,b95d65c6-81a4-73a6-d314-e7e7983c9f2a,30928,atdr6 6a 600v class cc time delay fuse tim td atdr,no,
145,FRZ ATDR7,7A 600V CLASS CC TIME-DE LAY FUSE,,7A 600V CLASS CC TIME-DE,LAY FUSE,atdr7 7a 600v class cc time delay fuse tim td atdr 554853,554853,,b95d65c6-81a4-73a6-d314-e7e7c8bbe02a,554853,atdr7 7a 600v class cc time delay fuse tim td atdr,no,
146,FRZ ATDR7-1/2,7-1/2A 600V CLS CC TIME- DLY FUSE,,7-1/2A 600V CLS CC TIME-,DLY FUSE,atdr7 1 2 7 2a 600v cls cc time delay dly fuse td atdr 621155,621155,,b95d65c6-81a4-73a6-d314-e7e7b0e71c2b,621155,atdr7 1 2 7 2a 600v cls cc time delay dly fuse td atdr,no,
147,FRZ ATDR8,8A 600V CLASS CC TIME-DE LAY FUSE,,8A 600V CLASS CC TIME-DE,LAY FUSE,atdr8 8a 600v class cc time delay fuse tim td 30929,30929,,b95d65c6-81a4-73a6-d314-e7e7f8425b2b,30929,atdr8 8a 600v class cc time delay fuse tim td,no,
148,FRZ ATM1,1A 600V MIDGET FUSE,,1A 600V MIDGET FUSE,,atm1 1a 600v midget fuse 293665,293665,,b95d65c6-81a4-73a6-d314-e7e728ea8d2b,293665,atm1 1a 600v midget fuse,no,
149,FRZ ATM10,10A 600V MIDGET FUSE,,10A 600V MIDGET FUSE,,atm10 10a 600v midget fuse 96330,96330,,b95d65c6-81a4-73a6-d314-e7e7e85ac12b,96330,atm10 10a 600v midget fuse,no,
150,FRZ ATM15,15A 600V MIDGET FUSE,,15A 600V MIDGET FUSE,,atm15 15a 600v midget fuse 96333,96333,,b95d65c6-81a4-73a6-d314-e7e7e015f52b,96333,atm15 15a 600v midget fuse,no,
151,FRZ ATM2,2A 600V MIDGET FUSE,,2A 600V MIDGET FUSE,,atm2 2a 600v midget fuse 817302,817302,,b95d65c6-81a4-73a6-d314-e7e718a4242c,817302,atm2 2a 600v midget fuse,no,
152,FRZ ATM20,20A 600V MIDGET FUSE,,20A 600V MIDGET FUSE,,atm20 20a 600v midget fuse 96336,96336,,b95d65c6-81a4-73a6-d314-e7e720f6562c,96336,atm20 20a 600v midget fuse,no,
153,FRZ ATM25,25A 600V MIDGET FUSE,,25A 600V MIDGET FUSE,,atm25 25a 600v midget fuse 96338,96338,,b95d65c6-81a4-73a6-d314-e7e75807862c,96338,atm25 25a 600v midget fuse,no,
154,FRZ ATM30,30A 600V MIDGET FUSE,,30A 600V MIDGET FUSE,,atm30 30a 600v midget fuse 96341,96341,,b95d65c6-81a4-73a6-d314-e7e78817b42c,96341,atm30 30a 600v midget fuse,no,
155,FRZ ATM5,5A 600V MIDGET FUSE,,5A 600V MIDGET FUSE,,atm5 5a 600v midget fuse 96394,96394,,b95d65c6-81a4-73a6-d314-e7e74038ef2c,96394,atm5 5a 600v midget fuse,no,
156,FRZ ATMR1,1A 600V MIDGET FUSE W/RE JECTION,,1A 600V MIDGET FUSE W/RE,JECTION,atmr1 1a 600v midget fuse w/ rejection cc 471252,471252,,b95d65c6-81a4-73a6-d314-e7e72082292d,471252,atmr1 1a 600v midget fuse w/ rejection cc,no,
157,FRZ ATMR10,10A 600V MIDGET FUSE W/R EJECTION,,10A 600V MIDGET FUSE W/R,EJECTION,atmr10 10a 600v midget fuse w/ rejection fus cc 96399,96399,,b95d65c6-81a4-73a6-d314-e7e758d4622d,96399,atmr10 10a 600v midget fuse w/ rejection fus cc,no,
158,FRZ ATMR15,15A 600V MIDGET FUSE W/R EJECTION,,15A 600V MIDGET FUSE W/R,EJECTION,atmr15 15a 600v midget fuse w/ rejection fus cc 471380,471380,,b95d65c6-81a4-73a6-d314-e7e730b2982d,471380,atmr15 15a 600v midget fuse w/ rejection fus cc,no,
159,FRZ ATMR2,2A 600V MIDGET FUSE W/RE JECTION,,2A 600V MIDGET FUSE W/RE,JECTION,atmr2 2a 600v midget fuse w/ rejection cc 96406,96406,,b95d65c6-81a4-73a6-d314-e7e7f03dd42d,96406,atmr2 2a 600v midget fuse w/ rejection cc,no,
160,FRZ ATMR20,20A 600V MIDGET FUSE W/R EJECTION,,20A 600V MIDGET FUSE W/R,EJECTION,atmr20 20a 600v midget fuse w/ rejection fus cc 96410,96410,,b95d65c6-81a4-73a6-d314-e7e7f843022e,96410,atmr20 20a 600v midget fuse w/ rejection fus cc,no,
161,FRZ ATMR30,30A 600V MIDGET FUSE W/R EJECTION,,30A 600V MIDGET FUSE W/R,EJECTION,atmr30 30a 600v midget fuse w/ rejection fus cc 471255,471255,,b95d65c6-81a4-73a6-d314-e7e75878312e,471255,atmr30 30a 600v midget fuse w/ rejection fus cc,no,
162,FRZ ATMR5,5A 600V MIDGET FUSE W/RE JECTION,,5A 600V MIDGET FUSE W/RE,JECTION,atmr5 5a 600v midget fuse w/ rejection cc 96411,96411,,b95d65c6-81a4-73a6-d314-e7e7b05a602e,96411,atmr5 5a 600v midget fuse w/ rejection cc,no,
163,FRZ ATQ10,10A 500V CC TIME-DELAY M IDGET FUSE,,10A 500V CC TIME-DELAY M,IDGET FUSE,atq10 10a 500v cc time delay midget fuse del 96413,96413,,b95d65c6-81a4-73a6-d314-e7e7904b942e,96413,atq10 10a 500v cc time delay midget fuse del,no,
164,FRZ ATQ15,15A 500V CC TIME-DELAY M IDGET FUSE,,15A 500V CC TIME-DELAY M,IDGET FUSE,atq15 15a 500v cc time delay midget fuse del 96415,96415,,b95d65c6-81a4-73a6-d314-e7e7b0f5bf2e,96415,atq15 15a 500v cc time delay midget fuse del,no,
165,FRZ ATQ20,20A 500V CC TIME-DELAY M IDGET FUSE,,20A 500V CC TIME-DELAY M,IDGET FUSE,atq20 20a 500v cc time delay midget fuse del 96418,96418,,b95d65c6-81a4-73a6-d314-e7e7a800ef2e,96418,atq20 20a 500v cc time delay midget fuse del,no,
166,FRZ ATQ30,30A 500V CC TIME-DELAY M IDGET FUSE,,30A 500V CC TIME-DELAY M,IDGET FUSE,atq30 30a 500v cc time delay midget fuse del 96420,96420,,b95d65c6-81a4-73a6-d314-e7e780f8282f,96420,atq30 30a 500v cc time delay midget fuse del,no,
167,FRZ ATQ5,5A 500V CC TIME-DELAY MI DGET FUSE,,5A 500V CC TIME-DELAY MI,DGET FUSE,atq5 5a 500v cc time delay midget fuse 96421,96421,,b95d65c6-81a4-73a6-d314-e7e710fb5e2f,96421,atq5 5a 500v cc time delay midget fuse,no,
168,FRZ ATQR1,1A 600V CC TIME-DELAY MI DGET FUSE,,1A 600V CC TIME-DELAY MI,DGET FUSE,atqr1 1a 600v cc time delay midget fuse dela td atqr 602704,602704,,b95d65c6-81a4-73a6-d314-e7e7d8ee8e2f,602704,atqr1 1a 600v cc time delay midget fuse dela td atqr,no,
169,FRZ ATQR1-1/2,1-1/2A 600V CC TIME-DLY MDGT FUSE,,1-1/2A 600V CC TIME-DLY,MDGT FUSE,atqr1 1 2 2a 600v cc time delay dly midget fuse t td atqr 780047,780047,,b95d65c6-81a4-73a6-d314-e7e77099bf2f,780047,atqr1 1 2 2a 600v cc time delay dly midget fuse t td atqr,no,
170,FRZ ATQR1/2,1/2A 600V CC TIME-DELAY MIDGET FUSE,,1/2A 600V CC TIME-DELAY,MIDGET FUSE,atqr1 2 1 2a 600v cc time delay midget fuse td atqr 602700,602700,,b95d65c6-81a4-73a6-d314-e7e75859f42f,602700,atqr1 2 1 2a 600v cc time delay midget fuse td atqr,no,
171,FRZ ATQR10,10A 600V CC TIME-DELAY M IDGET FUSE,,10A 600V CC TIME-DELAY M,IDGET FUSE,atqr10 10a 600v cc time delay midget fuse de td atqr 780046,780046,,b95d65c6-81a4-73a6-d314-e7e778122a30,780046,atqr10 10a 600v cc time delay midget fuse de td atqr,no,
172,FRZ ATQR12,12A 600V CC TIME DELAY M IDGET FUSE,,12A 600V CC TIME DELAY M,IDGET FUSE,atqr12 12a 600v cc time delay midget fuse de td atqr 471327,471327,,b95d65c6-81a4-73a6-d314-e7e7487e5c30,471327,atqr12 12a 600v cc time delay midget fuse de td atqr,no,
173,FRZ ATQR15,15A 600V CC TIME-DELAY M IDGET FUSE,,15A 600V CC TIME-DELAY M,IDGET FUSE,atqr15 15a 600v cc time delay midget fuse de td atqr 346426,346426,,b95d65c6-81a4-73a6-d314-e7e730069230,346426,atqr15 15a 600v cc time delay midget fuse de td atqr,no,
174,FRZ ATQR2,2A 600V CC TIME-DELAY MI DGET FUSE,,2A 600V CC TIME-DELAY MI,DGET FUSE,atqr2 2a 600v cc time delay midget fuse dela td atqr 602706,602706,,b95d65c6-81a4-73a6-d314-e7e7881dcd30,602706,atqr2 2a 600v cc time delay midget fuse dela td atqr,no,
175,FRZ ATQR2-1/2,2-1/2A 600V CC TIME-DLY MDGT FUSE,,2-1/2A 600V CC TIME-DLY,MDGT FUSE,atqr2 1 2 2a 600v cc time delay dly midget fuse t td atqr 780050,780050,,b95d65c6-81a4-73a6-d314-e7e788262331,780050,atqr2 1 2 2a 600v cc time delay dly midget fuse t td atqr,no,
176,FRZ ATQR20,20A 600V CC TIME-DELAY M IDGET FUSE,,20A 600V CC TIME-DELAY M,IDGET FUSE,atqr20 20a 600v cc time delay midget fuse de td atqr 346427,346427,,b95d65c6-81a4-73a6-d314-e7e730506f31,346427,atqr20 20a 600v cc time delay midget fuse de td atqr,no,
177,FRZ ATQR3,3A 600V CC TIME-DELAY MI DGET FUSE,,3A 600V CC TIME-DELAY MI,DGET FUSE,atqr3 3a 600v cc time delay midget fuse dela td atqr 780053,780053,,b95d65c6-81a4-73a6-d314-e7e7a0c6bf31,780053,atqr3 3a 600v cc time delay midget fuse dela td atqr,no,
178,FRZ ATQR3-2/10,3-2/10A 600V CC TM-DLY M DGT FUSE,,3-2/10A 600V CC TM-DLY M,DGT FUSE,atqr3 2 10 3 10a 600v cc tm delay dly mdgt fuse td atqr 844455,844455,,b95d65c6-81a4-73a6-d314-e7e76874ea31,844455,atqr3 2 10 3 10a 600v cc tm delay dly mdgt fuse td atqr,no,
179,FRZ ATQR30,30A 600V CC TIME-DELAY M IDGET FUSE,,30A 600V CC TIME-DELAY M,IDGET FUSE,atqr30 30a 600v cc time delay midget fuse de td atqr 96424,96424,,b95d65c6-81a4-73a6-d314-e7e7d8401c32,96424,atqr30 30a 600v cc time delay midget fuse de td atqr,no,
180,FRZ ATQR4,4A 600V CC TIME-DELAY MI DGIT FUSE,,4A 600V CC TIME-DELAY MI,DGIT FUSE,atqr4 4a 600v cc time delay mi dgit fuse dela td atqr 546294,546294,,b95d65c6-81a4-73a6-d314-e7e710ac5532,546294,atqr4 4a 600v cc time delay mi dgit fuse dela td atqr,no,
181,FRZ ATQR5,5A 600V CC TIME-DELAY MI DGET FUSE,,5A 600V CC TIME-DELAY MI,DGET FUSE,atqr5 5a 600v cc time delay midget fuse dela td atqr 346424,346424,,b95d65c6-81a4-73a6-d314-e7e7d8389232,346424,atqr5 5a 600v cc time delay midget fuse dela td atqr,no,
182,FRZ ATQR6,6A 600V CC TIME-DELAY MI DGET FUSE,,6A 600V CC TIME-DELAY MI,DGET FUSE,atqr6 6a 600v cc time delay midget fuse dela td atqr 346425,346425,,b95d65c6-81a4-73a6-d314-e7e77051d232,346425,atqr6 6a 600v cc time delay midget fuse dela td atqr,no,
183,FRZ ATQR6-1/4,.,,.,,atqr6 1 4 . cc td fuse 600v 6 4a atqr 968687,968687,,b95d65c6-81a4-73a6-d314-e7e7e8ae0633,968687,atqr6 1 4 . cc td fuse 600v 6 4a atqr,no,
184,FRZ ATQR6/10,6/10A 600V CC TIME-DELAY MDGT FUSE,,6/10A 600V CC TIME-DELAY,MDGT FUSE,atqr6 10 6 10a 600v cc time delay midget fuse tim td 780056,780056,,b95d65c6-81a4-73a6-d314-e7e760e63833,780056,atqr6 10 6 10a 600v cc time delay midget fuse tim td,no,
185,FRZ ATQR8,8A 600V CC TIME-DELAY MI DGET FUSE,,8A 600V CC TIME-DELAY MI,DGET FUSE,atqr8 8a 600v cc time delay midget fuse dela td 780059,780059,,b95d65c6-81a4-73a6-d314-e7e7800d6533,780059,atqr8 8a 600v cc time delay midget fuse dela td,no,
186,FRZ CNN225,FL TRUCK FUSE 130V 225A CNN,,FL TRUCK FUSE 130V 225A,CNN,cnn225 fl truck fuse 130v 225a cnn 56850,56850,,9db6fac8-f502-728b-d914-351ca8050b86,56850,cnn225 fl truck fuse 130v 225a cnn,no,
187,FRZ DCT5-2,1000VDC 5A SEMICINDUCTOR FUSE,,1000VDC 5A SEMICINDUCTOR,FUSE,dct5 2 1000vdc 5a semicinductor fuse semicind 693297,693297,,9db6fac8-f502-728b-d914-351c60e04086,693297,dct5 2 1000vdc 5a semicinductor fuse semicind,no,
188,FRZ DFC-1I,FUSE COVER,,FUSE COVER,,dfc 1i fuse cover 356829,356829,,b95d65c6-81a4-73a6-d314-e7e730379533,356829,dfc 1i fuse cover,no,
189,FRZ DFC-2,SAFETY COVER 600V 30A HK R,,SAFETY COVER 600V 30A HK,R,dfc 2 safety cover 600v 30a hk r 30 671234,671234,,b95d65c6-81a4-73a6-d314-e7e7d8f0c933,671234,dfc 2 safety cover 600v 30a hk r 30,no,
190,FRZ DFC-4,SAFETY COVER 250V 100A H KR,,SAFETY COVER 250V 100A H,KR,dfc 4 safety cover 250v 100a h kr 10 671107,671107,,b95d65c6-81a4-73a6-d314-e7e7e8630034,671107,dfc 4 safety cover 250v 100a h kr 10,no,
