extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
98,AMF STR25090B,2-1/2 90deg LT CONN W/IN S THROAT,,2-1/2 90deg LT CONN W/IN,S THROAT,amf str25090b 2 1 90deg lt liquid tight conn connector w with in s throat 763109,763109,,b95d65c6-81a4-73a6-d314-d8e748055a42,763109,str25090b 2 1 90deg lt liquid tight conn connector w with in s throat,no,
99,AMF STR250B,2-1/2 LT STR CONN W/INS THROAT,,2-1/2 LT STR CONN W/INS,THROAT,amf str250b 2 1 lt liquid tight straight conn connector w with insert throat 763030,763030,,b95d65c6-81a4-73a6-d314-d8e730059542,763030,str250b 2 1 lt liquid tight straight conn connector w with insert throat,no,
100,AMF STR30045B,3 45deg LT CONN W/INS TH ROAT,,3 45deg LT CONN W/INS TH,ROAT,amf str30045b 3 45deg lt liquid tight conn connector w with insert throat 763061,763061,,b95d65c6-81a4-73a6-d314-d8e79074cf42,763061,str30045b 3 45deg lt liquid tight conn connector w with insert throat,no,
101,AMF STR30090B,3 90deg LT CONN W/INS TH ROAT,,3 90deg LT CONN W/INS TH,ROAT,amf str30090b 3 90deg lt liquid tight conn connector w with insert throat 763110,763110,,b95d65c6-81a4-73a6-d314-d8e700750943,763110,str30090b 3 90deg lt liquid tight conn connector w with insert throat,no,
102,AMF STR300B,3 LT STR CONN W/INS THRO AT,,3 LT STR CONN W/INS THRO,AT,amf str300b 3 lt liquid tight straight conn connector w with insert throat 763032,763032,,b95d65c6-81a4-73a6-d314-d8e730b83b43,763032,str300b 3 lt liquid tight straight conn connector w with insert throat,no,
103,AMF STR35090B,3-1/2 90deg LT CONN W/IN S THROAT,,3-1/2 90deg LT CONN W/IN,S THROAT,amf str35090b 3 1 2 90deg lt liquid tight conn connector w with in s throat 763111,763111,,b95d65c6-81a4-73a6-d314-d8e7f0408443,763111,str35090b 3 1 2 90deg lt liquid tight conn connector w with in s throat,no,
104,AMF STR350B,3-1/2 LT STR CONN W/INS THROAT,,3-1/2 LT STR CONN W/INS,THROAT,amf str350b 3 1 2 lt liquid tight straight conn connector w with insert throat 763034,763034,,b95d65c6-81a4-73a6-d314-d8e788b0c243,763034,str350b 3 1 2 lt liquid tight straight conn connector w with insert throat,no,
105,AMF STR3845B,3/8 45deg LT CONN W/INS THROAT,,3/8 45deg LT CONN W/INS,THROAT,amf str3845b 3 8 45deg lt liquid tight conn connector w with insert throat 763036,763036,,b95d65c6-81a4-73a6-d314-d8e708fcf643,763036,str3845b 3 8 45deg lt liquid tight conn connector w with insert throat,no,
106,AMF STR3890B,3/8 90deg LT CONN W/INS THROAT,,3/8 90deg LT CONN W/INS,THROAT,amf str3890b 3 8 90deg lt liquid tight conn connector w with insert throat 763090,763090,,b95d65c6-81a4-73a6-d314-d8e740dd2d44,763090,str3890b 3 8 90deg lt liquid tight conn connector w with insert throat,no,
107,AMF STR38B,3/8 LT STR CONN W/INS TH ROAT,,3/8 LT STR CONN W/INS TH,ROAT,amf str38b 3 8 lt liquid tight straight conn connector w with insert throat 763006,763006,,b95d65c6-81a4-73a6-d314-d8e718916a44,763006,str38b 3 8 lt liquid tight straight conn connector w with insert throat,no,
108,AMF STR40045B,4 45deg LT CONN W/INS TH ROAT,,4 45deg LT CONN W/INS TH,ROAT,amf str40045b 4 45deg lt liquid tight conn connector w with insert throat 763085,763085,,b95d65c6-81a4-73a6-d314-d8e748bb9c44,763085,str40045b 4 45deg lt liquid tight conn connector w with insert throat,no,
109,AMF STR40090B,4 90deg LT CONN W/INS TH ROAT,,4 90deg LT CONN W/INS TH,ROAT,amf str40090b 4 90deg lt liquid tight conn connector w with insert throat 763114,763114,,b95d65c6-81a4-73a6-d314-d8e7e86ed544,763114,str40090b 4 90deg lt liquid tight conn connector w with insert throat,no,
110,AMF STR400B,4 LT STR CONN W/INS THRO AT,,4 LT STR CONN W/INS THRO,AT,amf str400b 4 lt liquid tight straight conn connector w with insert throat 763035,763035,,b95d65c6-81a4-73a6-d314-d8e7b8271045,763035,str400b 4 lt liquid tight straight conn connector w with insert throat,no,
111,AMF STR5045B,1/2 45deg LT CONN W/INS THROAT,,1/2 45deg LT CONN W/INS,THROAT,amf str5045b 1 2 45deg lt liquid tight conn connector w with insert throat 763039,763039,,b95d65c6-81a4-73a6-d314-d8e708054745,763039,str5045b 1 2 45deg lt liquid tight conn connector w with insert throat,no,
112,AMF STR5090B,1/2 90deg LT CONN W/INS THROAT,,1/2 90deg LT CONN W/INS,THROAT,amf str5090b 1 2 90deg lt liquid tight conn connector w with insert throat 763093,763093,,b95d65c6-81a4-73a6-d314-d8e7a0b89b45,763093,str5090b 1 2 90deg lt liquid tight conn connector w with insert throat,no,
113,AMF STR50B,1/2 LT STR CONN W/INS TH ROAT,,1/2 LT STR CONN W/INS TH,ROAT,amf str50b 1 2 lt liquid tight straight conn connector w with insert throat 763010,763010,,b95d65c6-81a4-73a6-d314-d8e70022d745,763010,str50b 1 2 lt liquid tight straight conn connector w with insert throat,no,
114,AMF STR7545B,3/4 45deg LT CONN W/INS THROAT,,3/4 45deg LT CONN W/INS,THROAT,amf str7545b 3 4 45deg lt liquid tight conn connector w with insert throat 763040,763040,,b95d65c6-81a4-73a6-d314-d8e7c8371246,763040,str7545b 3 4 45deg lt liquid tight conn connector w with insert throat,no,
115,AMF STR7590B,3/4 90deg LT CONN W/INS THROAT,,3/4 90deg LT CONN W/INS,THROAT,amf str7590b 3 4 90deg lt liquid tight conn connector w with insert throat 763095,763095,,b95d65c6-81a4-73a6-d314-d8e778e14e46,763095,str7590b 3 4 90deg lt liquid tight conn connector w with insert throat,no,
116,AMF STR75B,3/4 LT STR CONN W/INS TH ROAT,,3/4 LT STR CONN W/INS TH,ROAT,amf str75b 3 4 lt liquid tight straight conn connector w with insert throat 763012,763012,,b95d65c6-81a4-73a6-d314-d8e7b0b08846,763012,str75b 3 4 lt liquid tight straight conn connector w with insert throat,no,
