extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
557	ABB OHB80J8	200A PISTOL HANDLE		200A PISTOL HANDLE			315196		911a2a90-25b0-cf93-e814-40a5587ca87d
558	ABB OHB80L6	PSTL HDL 6X80MM BLACK 4, 4X		PSTL HDL 6X80MM BLACK 4,	4X		317037		911a2a90-25b0-cf93-e814-40a5a807c37d
559	ABB OHB95L10	PISTOL HANDLE		PISTOL HANDLE			510905		911a2a90-25b0-cf93-e814-40a560fbdf7d
560	ABB OHBS2AJ	SEL HNDL N1/3R/12 (DEFEA TABLE)		SEL HNDL N1/3R/12 (DEFEA	TABLE)		568630		911a2a90-25b0-cf93-e814-40a52021fa7d
561	ABB OHBS2AJ1	BLACK SELECTOR HANDLE		BLACK SELECTOR HANDLE			656939		911a2a90-25b0-cf93-e814-40a5581a147e
562	ABB OHBS5	6mm DIRECT MNT HANDLE F/ NFPA79		6mm DIRECT MNT HANDLE F/	NFPA79		302427		911a2a90-25b0-cf93-e814-40a518082f7e
563	ABB OHF1C12	FLNG HANDLE OPER		FLNG HANDLE OPER			219556		911a2a90-25b0-cf93-e814-40a5e0e9487e
564	ABB OHY175J12	HANDLE		HANDLE			558219		911a2a90-25b0-cf93-e814-40a5e0b1627e
565	ABB OHY65J6	RED/YEL HANDLE		RED/YEL HANDLE			768693		911a2a90-25b0-cf93-e814-40a5a8617c7e
566	ABB ON10P5BS10531	RCS-ON 25A CAM SWITCH		RCS-ON 25A CAM SWITCH			666766		911a2a90-25b0-cf93-e814-40a5e87a967e
567	ABB OS100GJ03	3P 100A 600V J-FUSE SWIT CH (OS100J03)		3P 100A 600V J-FUSE SWIT	CH (OS100J03)		950409		911a2a90-25b0-cf93-e814-40a59841b17e
568	ABB OS200J03	3P 200A J FUSIBLE DISC/S W (6mm)		3P 200A J FUSIBLE DISC/S	W (6mm)		789637		911a2a90-25b0-cf93-e814-40a5584ecb7e
569	ABB OS30FAJ12	3P 30A J FUSIBLE SW (6mm )		3P 30A J FUSIBLE SW (6mm	)		789610		911a2a90-25b0-cf93-e814-40a5e0a6e57e
570	ABB OS30FAJF30	3P FUS SW 30A J FLANGE O PER		3P FUS SW 30A J FLANGE O	PER		100111		911a2a90-25b0-cf93-e814-40a580c9ff7e
571	ABB OS60GJ12	60A FUSED DISC SWITCH (O S60J12)		60A FUSED DISC SWITCH (O	S60J12)		768689		911a2a90-25b0-cf93-e814-40a580401a7f
572	ABB OSS200G1S/3	TERMINAL SHROUD		TERMINAL SHROUD			619661		911a2a90-25b0-cf93-e814-40a5901d377f
573	ABB OT100F3	3P 100A UL98 NF DISC/SW (6mm)		3P 100A UL98 NF DISC/SW	(6mm)		789602		911a2a90-25b0-cf93-e814-40a5c041517f
574	ABB OT1250E03C	3P/1250A MANUAL XFR SWIT CH		3P/1250A MANUAL XFR SWIT	CH		215602		911a2a90-25b0-cf93-e814-40a5782e6b7f
575	ABB OT16F3	3P 16A UL508 NF SW (USE 6mm SHAFT)		3P 16A UL508 NF SW (USE	6mm SHAFT)		780193		911a2a90-25b0-cf93-e814-40a528e2847f
576	ABB OT200U03	3P 200A UL98 DISC/SW (6m m)		3P 200A UL98 DISC/SW (6m	m)		789606		911a2a90-25b0-cf93-e814-40a5d0439e7f
577	ABB OT25F3	3P 25A NF DISC/SW (6mm)		3P 25A NF DISC/SW (6mm)			789586		911a2a90-25b0-cf93-e814-40a5a865b87f
578	ABB OT30F3	3P 30A UL98 NF SW		3P 30A UL98 NF SW			783345		911a2a90-25b0-cf93-e814-40a5f0e9d27f
579	ABB OT400U03	400A NF DISC      (OT400 U03)(1SCA022157R4180)(OE		400A NF DISC      (OT400	U03)(1SCA022157R4180)(OE	TL-NF400ASW)	572210		911a2a90-25b0-cf93-e814-40a5d0f9ec7f
580	ABB OT40F3	3P 40A NF DISC/SW (6mm) (1SCA104902R1001)		3P 40A NF DISC/SW (6mm)	(1SCA104902R1001)		789588		911a2a90-25b0-cf93-e814-40a578b90780
581	ABB OT63F3	3P 60A NF DISC/SW (6mm)		3P 60A NF DISC/SW (6mm)			789590		911a2a90-25b0-cf93-e814-40a528b22280
582	ABB OT80F3	3P 80A NF DISC/SW (6mm)		3P 80A NF DISC/SW (6mm)			789596		911a2a90-25b0-cf93-e814-40a5d85a4280
583	ABB OTDC200U11	SWITCH DISCONNECTOR		SWITCH DISCONNECTOR			233252		911a2a90-25b0-cf93-e814-40a5d0a76680
584	ABB OTDC400F22	400A 1000VDC		400A 1000VDC			989418		911a2a90-25b0-cf93-e814-40a5b0b38980
585	ABB OTDC400UF02	2P 400A DC DISCONNECT		2P 400A DC DISCONNECT			525765		911a2a90-25b0-cf93-e814-40a530b5a880
586	ABB OTS1600G1L/3	TERMINAL SHROUD OT1200		TERMINAL SHROUD OT1200			215653		911a2a90-25b0-cf93-e814-40a500e9c280
587	ABB OTZW25X	XFER MECHANICAL 12		XFER MECHANICAL 12			707535		911a2a90-25b0-cf93-e814-40a558e5dc80
588	ABB OVRHTP1601203Y4UE4T2	SPD		SPD			878863		911a2a90-25b0-cf93-e814-5ea5a845f5e4
589	ABB OVRHTP1602773Y4UE4T2	SPD		SPD			878870		911a2a90-25b0-cf93-e814-5ea538a50fe5
590	ABB OXC1L84	OH HDL FLNG CBL		OH HDL FLNG CBL			219559		911a2a90-25b0-cf93-e814-40a540abf780
591	ABB OXP10X500	PSTL SHAFT 19.7 TO 10x50 0		PSTL SHAFT 19.7 TO 10x50	0		777938		911a2a90-25b0-cf93-e814-40a5b0521281
592	ABB OXP12X280	SHAFT,PISTOLTYPE 12X280 MM		SHAFT,PISTOLTYPE 12X280	MM		341059		911a2a90-25b0-cf93-e814-40a5d0b32c81
593	ABB OXP12X325	SHAFT 12X325MM		SHAFT 12X325MM			344877		911a2a90-25b0-cf93-e814-40a5605e4781
594	ABB OXP12X395	PISTOL SHAFT 15.6 12x395		PISTOL SHAFT 15.6 12x395			807451		911a2a90-25b0-cf93-e814-40a568c36181
595	ABB OXP12X465	PSTL SHAFT 12X12X465MM		PSTL SHAFT 12X12X465MM			525766		911a2a90-25b0-cf93-e814-40a570737c81
596	ABB OXP6X130	PSTL SHAFT 5.2 6x130		PSTL SHAFT 5.2 6x130			151149		911a2a90-25b0-cf93-e814-40a590899681
597	ABB OXP6X150	5.9x.24 PISTOL SHAFT		5.9x.24 PISTOL SHAFT			573653		911a2a90-25b0-cf93-e814-40a588e0b081
598	ABB OXP6X210	8.3x.24 SHAFT OT60 DISC		8.3x.24 SHAFT OT60 DISC			572119		911a2a90-25b0-cf93-e814-40a5e0d6cb81
599	ABB OXP6X290	11.4x.24 SHAFT 0T160 DIS C		11.4x.24 SHAFT 0T160 DIS	C		572116		911a2a90-25b0-cf93-e814-40a5f8cce581
600	ABB OXP6X360	14.2x.24 SHAFT 0T160 DIS C		14.2x.24 SHAFT 0T160 DIS	C		572111		911a2a90-25b0-cf93-e814-40a5e098ff81
601	ABB OXP6X430	16.9x.24 SHAFT OT160 DIS C (3217P430)		16.9x.24 SHAFT OT160 DIS	C (3217P430)		572108		911a2a90-25b0-cf93-e814-40a560421c82
602	ABB OXS6X120	SEL SHAFT 6x120		SEL SHAFT 6x120			414876		911a2a90-25b0-cf93-e814-40a508bd3582
603	ABB OXS6X150	SEL SHAFT 6X150		SEL SHAFT 6X150			948500		911a2a90-25b0-cf93-e814-40a528a14f82
604	ABB OXS6X250	SHFT FOR SEL HNDL 6x250m m		SHFT FOR SEL HNDL 6x250m	m		568631		911a2a90-25b0-cf93-e814-40a5f01e6982
605	ABB OZXA-200	OT/OS200 LUG KIT 4-300 ( 6-LUGS)		OT/OS200 LUG KIT 4-300 (	6-LUGS)		789644		911a2a90-25b0-cf93-e814-40a5286a8682
606	ABB OZXA-206T	LUG KIT OT200 6PCS 14-6A WG		LUG KIT OT200 6PCS 14-6A	WG		219573		911a2a90-25b0-cf93-e814-40a5e005a182
607	ABB OZXA-24	LUG KIT FOR 100A DISC. 6 LUGS		LUG KIT FOR 100A DISC. 6	LUGS		952273		911a2a90-25b0-cf93-e814-40a5084fbc82
608	ABB OZXA-24/3P	3P LUG KIT 100A FUSED (3 LUGS)		3P LUG KIT 100A FUSED (3	LUGS)		528322		911a2a90-25b0-cf93-e814-40a5684cd782
609	ABB OZXA-25	LUG KIT FOR NF/F200,NF17 5 SW 6-LUG		LUG KIT FOR NF/F200,NF17	5 SW 6-LUG		954177		911a2a90-25b0-cf93-e814-40a5281bf382
610	ABB OZXA-27	LUG KIT		LUG KIT			544289		911a2a90-25b0-cf93-e814-40a5b0f00d83
611	ABB OZXA-28/3P	TERM KIT		TERM KIT			398188		911a2a90-25b0-cf93-e814-40a5c0f22883
612	ABB OZXA-33	TERM KIT(2) 4-500MCM/PHS QTY 6/BAG		TERM KIT(2) 4-500MCM/PHS	QTY 6/BAG		406568		911a2a90-25b0-cf93-e814-40a5288d4483
613	ABB OZXA-400/3P	TERM LUG KIT 2-600MCM		TERM LUG KIT 2-600MCM			807440		911a2a90-25b0-cf93-e814-40a5801f5f83
614	ABB PLATE	707C67901 4-HOLE		707C67901 4-HOLE			998460		911a2a90-25b0-cf93-e814-40a518c459a1
615	ABB PPXT-FA-BOX-N	1200A PANEL BOX		1200A PANEL BOX			950965		911a2a90-25b0-cf93-e814-48a5485e1b5e
616	ABB PPXT-FA-INT-C	1200A PANEL		1200A PANEL			950964		911a2a90-25b0-cf93-e814-48a570d2335e
617	ABB PS-END	3 BP-C END CAP BUS CUT R TT BCDP		3 BP-C END CAP BUS CUT R	TT BCDP		193932		911a2a90-25b0-cf93-e814-40a5b0e67b83
618	ABB PS3/57/25BP-C	MCB BUS CUT 3-PHASE BCPD (2CDL230489R5725)		MCB BUS CUT 3-PHASE BCPD	(2CDL230489R5725)		850996		911a2a90-25b0-cf93-e814-40a5585b9683
619	ABB QLXN500RN-ID/PLSTC	EXIT		EXIT			518741		911a2a90-25b0-cf93-e814-5ea5d86329e5
620	ABB RC5-2/250	RC ELEMENT		RC ELEMENT			672646		911a2a90-25b0-cf93-e814-40a5b0e7b183
621	ABB RMM1BL8R.N3R.600A.MU	LTIACK		LTIACK			980279		911a2a90-25b0-cf93-e814-5ea5001d43e5
622	ABB RMS18222LHBR	225A 2 SOCKET STACK		225A 2 SOCKET STACK			980281		911a2a90-25b0-cf93-e814-5ea520cf5ce5
623	ABB RMS18512LHBR	125A 5 SOCKET STACK		125A 5 SOCKET STACK			980280		911a2a90-25b0-cf93-e814-5ea5a8fb75e5
624	ABB RMS18612LHBR	125A 6 SOCKET STACK		125A 6 SOCKET STACK			980282		911a2a90-25b0-cf93-e814-5ea570478fe5
625	ABB RSF-SLT-INT-N	400A PANEL		400A PANEL			950961		911a2a90-25b0-cf93-e814-48a510784d5e
626	ABB RV-BC6/250	110-250VDC VARISTOR SURG E/SUPPR		110-250VDC VARISTOR SURG	E/SUPPR		59707		911a2a90-25b0-cf93-e814-40a52896cc83
627	ABB RV-BC6/60	24-60VDC VARISTOR SURGE/ SUPPR		24-60VDC VARISTOR SURGE/	SUPPR		59706		911a2a90-25b0-cf93-e814-40a5485be783
628	ABB RV5/250	VARISTOR 110-250V		VARISTOR 110-250V			929024		911a2a90-25b0-cf93-e814-40a5e8640184
629	ABB RV5/50	SUPPRESSOR		SUPPRESSOR			552317		911a2a90-25b0-cf93-e814-40a508491b84
630	ABB S1-M1-25	3PHASE POWER FEED BLOCK FLAT		3PHASE POWER FEED BLOCK	FLAT		645691		911a2a90-25b0-cf93-e814-40a5b87f3484
631	ABB S2-A2	SHUNT TRIP		SHUNT TRIP			638514		911a2a90-25b0-cf93-e814-40a510cd4d84
632	ABB S2-H11	AUXILIARY CONTACT 1NO/1N C		AUXILIARY CONTACT 1NO/1N	C		531401		911a2a90-25b0-cf93-e814-40a548f86784
633	ABB S201-K30	1P 30A K MINI BREAKER		1P 30A K MINI BREAKER			76799		911a2a90-25b0-cf93-e814-40a5803c8284
634	ABB S201MUC-K16	MCB S200MUC 1P K 16A AC/ DC		MCB S200MUC 1P K 16A AC/	DC		142953		911a2a90-25b0-cf93-e814-40a5d0509b84
635	ABB S201UDC-Z25	BREAKER		BREAKER			231729		911a2a90-25b0-cf93-e814-40a5c849b484
636	ABB S202M-K16	10A 2P BRKR 480VAC		10A 2P BRKR 480VAC			972849		911a2a90-25b0-cf93-e814-40a5003dcf84
637	ABB S202MUC-K10	MCB S200MUC 2P K 10A AC/ DC		MCB S200MUC 2P K 10A AC/	DC		983475		911a2a90-25b0-cf93-e814-40a538bfe784
638	ABB S202MUC-K20	2P 20A AC/DC BRKR (S202M -K20UC)		2P 20A AC/DC BRKR (S202M	-K20UC)		607598		911a2a90-25b0-cf93-e814-40a5f8860085
639	ABB S202MUC-K40	2P/40A K CURVE DIN BRKR		2P/40A K CURVE DIN BRKR			423023		911a2a90-25b0-cf93-e814-40a558131985
640	ABB S202MUC-K6	2P 6A AC/DC BRKR		2P 6A AC/DC BRKR			604531		911a2a90-25b0-cf93-e814-40a5b04d3185
641	ABB S202UDC-K5	MCB 2P K 5A 125VDC 14kA		MCB 2P K 5A 125VDC 14kA			341113		911a2a90-25b0-cf93-e814-40a5b88c4985
642	ABB S203-C6	MCB 3P 6A 480Y/277 SUPP		MCB 3P 6A 480Y/277 SUPP			195009		911a2a90-25b0-cf93-e814-40a558ed6185
643	ABB S261-B20	DIN BREAKER		DIN BREAKER			553220		911a2a90-25b0-cf93-e814-40a568977a85
644	ABB S273P-K3B6	3P 3A K MINI BREAKER N4X		3P 3A K MINI BREAKER N4X			973700		911a2a90-25b0-cf93-e814-40a5703a9385
645	ABB S282UC-K32	2P 32A BREAKER		2P 32A BREAKER			326203		911a2a90-25b0-cf93-e814-40a5f81bac85
646	ABB S283-C6FS	MCB S280 6A 3P CURVE FS SERIES		MCB S280 6A 3P CURVE FS	SERIES		154436		911a2a90-25b0-cf93-e814-40a508c6c485
647	ABB S2C-DH	S2 MCB ROTARY HDL MECH-B AR KIT (GHS2001901R0003)		S2 MCB ROTARY HDL MECH-B	AR KIT (GHS2001901R0003)		67734		911a2a90-25b0-cf93-e814-40a5a871dd85
648	ABB S2C-H11L	AUX		AUX			423057		911a2a90-25b0-cf93-e814-40a558c7f585
649	ABB S2C-H6R	MCB S200/S200P AUX 1NO/1 NC		MCB S200/S200P AUX 1NO/1	NC		337908		911a2a90-25b0-cf93-e814-40a5909b1186
650	ABB S2C-H6RU	AUXILIARY CONTACT		AUXILIARY CONTACT			458239		911a2a90-25b0-cf93-e814-40a5a0202c86
651	ABB S3N025TW-2	2P 25A BREAKER		2P 25A BREAKER			668677		911a2a90-25b0-cf93-e814-40a5f8cb4686
652	ABB S802S-K5	2P 5A BREAKER		2P 5A BREAKER			351858		911a2a90-25b0-cf93-e814-40a580cc5e86
653	ABB SHAFTADAPTER56	5mm TO 6mm SHAFT ADAPTER		5mm TO 6mm SHAFT ADAPTER			548612		911a2a90-25b0-cf93-e814-40a5a0717686
654	ABB SK615540-1	22mm BLANK 39mm(H) LEGEN D PLT		22mm BLANK 39mm(H) LEGEN	D PLT		281429		911a2a90-25b0-cf93-e814-40a5e0e18e86
655	ABB SK615546-2	E-STOP NP YL/ALUM BLK TE XT		E-STOP NP YL/ALUM BLK TE	XT		106261		911a2a90-25b0-cf93-e814-40a5f0d6a786
656	ABB SK615550-44	START 22MM NP ALUM		START 22MM NP ALUM			108517		911a2a90-25b0-cf93-e814-40a518c8c086
657	ABB SK615550-80	22MM HAND/O/AUTO LEGEND PLATE		22MM HAND/O/AUTO LEGEND	PLATE		579632		911a2a90-25b0-cf93-e814-40a5c080d886
658	ABB SK615552-13	N/P ALUM,CLOSE 22MM		N/P ALUM,CLOSE 22MM			116123		911a2a90-25b0-cf93-e814-40a5380ff086
659	ABB SK615552-15	22MM EMERGENCY STOP LEGE ND PLATE		22MM EMERGENCY STOP LEGE	ND PLATE		579659		911a2a90-25b0-cf93-e814-40a530720887
660	ABB SK615552-22	ON 22mm NP ALUM		ON 22mm NP ALUM			473677		911a2a90-25b0-cf93-e814-40a5d0552087
661	ABB SK615552-23	N/P ALUM,OPEN 22MM		N/P ALUM,OPEN 22MM			116124		911a2a90-25b0-cf93-e814-40a5505c3a87
662	ABB SK615552-29	RUN 22mm NP ALUM		RUN 22mm NP ALUM			473675		911a2a90-25b0-cf93-e814-40a520905487
663	ABB SK615552-31	STOP 22MM NP ALUM		STOP 22MM NP ALUM			108526		911a2a90-25b0-cf93-e814-40a5909b6f87
664	ABB SK615552-53	OFF/ON 22MM NP ALUM		OFF/ON 22MM NP ALUM			108512		911a2a90-25b0-cf93-e814-40a548118887
665	ABB SK615552-55	STOP/START LEGEND PLATE		STOP/START LEGEND PLATE			579628		911a2a90-25b0-cf93-e814-40a5b879a087
666	ABB SK615562-88	LEGEND PLATE,SCALE:0-10		LEGEND PLATE,SCALE:0-10			1096161		911a2a90-25b0-cf93-e814-40a5c0a5b787
667	ABB SK615640-1	30MM BLANK 2-LINE 50MM H IGH		30MM BLANK 2-LINE 50MM H	IGH		412315		911a2a90-25b0-cf93-e814-40a5508ed087
668	ABB SK615641-1	30mm BLANK 56mm(H) LEGEN D PLT		30mm BLANK 56mm(H) LEGEN	D PLT		265586		911a2a90-25b0-cf93-e814-40a57853e887
669	ABB SK615646-2	E-STOP 30MM YL ALUM NAME PLATE		E-STOP 30MM YL ALUM NAME	PLATE		74212		911a2a90-25b0-cf93-e814-40a558ba0088
670	ABB SK615652-23	OPEN LEGEND PLATE		OPEN LEGEND PLATE			687373		911a2a90-25b0-cf93-e814-40a5608f1988
671	ABB SK615652-27	RESET LEGEND PLATE (CBG- NPE14)		RESET LEGEND PLATE (CBG-	NPE14)		761387		911a2a90-25b0-cf93-e814-40a5c86d3288
672	ABB SRFB6XT5BFPK	XT BREAKER MOUNTING HDWR E KIT		XT BREAKER MOUNTING HDWR	E KIT		710751		911a2a90-25b0-cf93-e814-48a5203b665e
673	ABB SRFP3XT5FPX3	RETRO FIT KIT SG-XT5		RETRO FIT KIT SG-XT5			1027518		911a2a90-25b0-cf93-e814-40a5383a4b88
674	ABB ST201M-B6	BREAKER		BREAKER			811933		911a2a90-25b0-cf93-e814-40a590e06a88
675	ABB ST201M-C16	MCB ST200M 1P C 16A UL10 77		MCB ST200M 1P C 16A UL10	77		337917		911a2a90-25b0-cf93-e814-40a508ce8788
676	ABB ST201M-C2	1P 2A C-CURVE BREAKER		1P 2A C-CURVE BREAKER			1008055		911a2a90-25b0-cf93-e814-40a5382aa188
677	ABB ST201M-C20	MCB ST200M 1P C 20A UL10 77		MCB ST200M 1P C 20A UL10	77		337911		911a2a90-25b0-cf93-e814-40a5d0eebc88
678	ABB ST201M-C3	(894B59401) MINIBREAKER		(894B59401) MINIBREAKER			281718		911a2a90-25b0-cf93-e814-40a50826d588
679	ABB ST201M-C30	MCB ST200M 1P C 30A UL10 77		MCB ST200M 1P C 30A UL10	77		337909		911a2a90-25b0-cf93-e814-40a55020ed88
680	ABB ST201M-C7	1P/7A C CURVE DIN BRKR		1P/7A C CURVE DIN BRKR			507140		911a2a90-25b0-cf93-e814-40a5d0000589
681	ABB ST201M-K10	MCB ST200M 1P K 10A UL10 77		MCB ST200M 1P K 10A UL10	77		238368		911a2a90-25b0-cf93-e814-40a5d8011f89
682	ABB ST201M-K3	MCB ST200M 1P K 3A UL107 7		MCB ST200M 1P K 3A UL107	7		822124		911a2a90-25b0-cf93-e814-40a5e09e3889
683	ABB ST201M-K30	MCB ST200M 1P K 30A UL10 77		MCB ST200M 1P K 30A UL10	77		238369		911a2a90-25b0-cf93-e814-40a5c0ff5189
684	ABB ST201M-K5	MCB ST200M 1P K 5A UL107 7		MCB ST200M 1P K 5A UL107	7		238371		911a2a90-25b0-cf93-e814-40a508ee6b89
685	ABB ST202M-B1	MCB ST200M 2P B 1A UL107 7		MCB ST200M 2P B 1A UL107	7		802026		911a2a90-25b0-cf93-e814-40a510598589
686	ABB ST202M-B5	MCB ST200M 2P B 5A UL107 7		MCB ST200M 2P B 5A UL107	7		802056		911a2a90-25b0-cf93-e814-40a578d39d89
687	ABB ST202M-C16	MCB ST200M 2P C 16A UL10 77		MCB ST200M 2P C 16A UL10	77		800099		911a2a90-25b0-cf93-e814-40a5182eb789
688	ABB ST202M-C20	MCB ST200M 2P C 20A UL10 77		MCB ST200M 2P C 20A UL10	77		800100		911a2a90-25b0-cf93-e814-40a58057d089
689	ABB ST202M-K10	MCB ST200M 2P K 10A UL10 77		MCB ST200M 2P K 10A UL10	77		251034		911a2a90-25b0-cf93-e814-40a54858e989
690	ABB ST202M-K13	MCB 2P K 13A 240VAC UL10 77		MCB 2P K 13A 240VAC UL10	77		711939		911a2a90-25b0-cf93-e814-40a5d020028a
691	ABB ST202M-K16	MCB ST200M 2P K 16A UL10 77		MCB ST200M 2P K 16A UL10	77		247246		911a2a90-25b0-cf93-e814-40a538da1c8a
692	ABB ST202M-K20	MCB ST200M 2P K 20A UL10 77		MCB ST200M 2P K 20A UL10	77		281219		911a2a90-25b0-cf93-e814-40a5607a368a
693	ABB ST202M-K30	MCB ST200M 2P K 30A UL10 77		MCB ST200M 2P K 30A UL10	77		238375		911a2a90-25b0-cf93-e814-40a5f0c64f8a
694	ABB ST203M-K1	3P K 1A MCB UL1077		3P K 1A MCB UL1077			716873		911a2a90-25b0-cf93-e814-40a51835698a
695	ABB ST203M-K10	3P K 10A UL1077 MCB ST20 0M		3P K 10A UL1077 MCB ST20	0M		671967		911a2a90-25b0-cf93-e814-40a5e099828a
696	ABB ST203M-K15	MCB ST200M 3P K 15A UL10 77		MCB ST200M 3P K 15A UL10	77		613541		911a2a90-25b0-cf93-e814-40a5e0e49b8a
697	ABB ST203M-K20	MCB ST200M 3P K 20A UL10 77		MCB ST200M 3P K 20A UL10	77		300858		911a2a90-25b0-cf93-e814-40a57031b58a
698	ABB ST203M-K3	MCB ST200M 3P K 3A UL107 7		MCB ST200M 3P K 3A UL107	7		787594		911a2a90-25b0-cf93-e814-40a598becd8a
699	ABB ST203M-K30	MCB ST200M 3P K 30A UL10 77		MCB ST200M 3P K 30A UL10	77		647893		911a2a90-25b0-cf93-e814-40a5d8f6e68a
700	ABB ST203M-K40	MCB ST200M 3P K 40A UL10 77		MCB ST200M 3P K 40A UL10	77		647903		911a2a90-25b0-cf93-e814-40a57851008b
701	ABB ST203M-K5	MCB ST200M 3P K 5A UL107 7		MCB ST200M 3P K 5A UL107	7		272888		911a2a90-25b0-cf93-e814-40a528d3198b
702	ABB ST203M-K50	MCB ST200M 3P K 50A UL10 77		MCB ST200M 3P K 50A UL10	77		394482		911a2a90-25b0-cf93-e814-40a5e8fe328b
703	ABB SU201M-C10	(10A/1P DIN )		(10A/1P DIN )			698747		911a2a90-25b0-cf93-e814-40a5c0f44b8b
704	ABB SU201M-C16	UL489 MCB 1P C 16A 480/2 77		UL489 MCB 1P C 16A 480/2	77		251372		911a2a90-25b0-cf93-e814-40a530bb658b
705	ABB SU201M-C20	UL489 MCB 1P C 20A 480/2 77		UL489 MCB 1P C 20A 480/2	77		251369		911a2a90-25b0-cf93-e814-40a598357e8b
706	ABB SU201M-C40	UL489 MCB 1P C 40A 480/2 77		UL489 MCB 1P C 40A 480/2	77		251390		911a2a90-25b0-cf93-e814-40a56087968b
707	ABB SU201M-C6	UL489 MCB 1P C 6A 480/27 7		UL489 MCB 1P C 6A 480/27	7		251368		911a2a90-25b0-cf93-e814-40a540d5ae8b
708	ABB SU201M-K15	1-POLE 15AMP BREAKER		1-POLE 15AMP BREAKER			388366		911a2a90-25b0-cf93-e814-40a52055c78b
709	ABB SU201M-K2	UL489 MCB 1P K 2A 480/27 7		UL489 MCB 1P K 2A 480/27	7		983466		911a2a90-25b0-cf93-e814-40a53031e08b
710	ABB SU201M-K3	UL489 MCB 1P K 3A 480/27 7		UL489 MCB 1P K 3A 480/27	7		983467		911a2a90-25b0-cf93-e814-40a578daf88b
711	ABB SU201M-K30	BREAKER		BREAKER			532848		911a2a90-25b0-cf93-e814-40a5503a118c
712	ABB SU201M-K5	(2CDS271337R0357)		(2CDS271337R0357)			969330		911a2a90-25b0-cf93-e814-40a51085298c
713	ABB SU202M-C10	UL489 MCB 2P C 10A 480/2 77		UL489 MCB 2P C 10A 480/2	77		978960		911a2a90-25b0-cf93-e814-40a5e8ea408c
714	ABB SU202M-C13	UL489 MCB 2P C 13A 480/2 77		UL489 MCB 2P C 13A 480/2	77		222212		911a2a90-25b0-cf93-e814-40a5b85c598c
715	ABB SU202M-C16	UL489 MCB 2P C 16A 480/2 77		UL489 MCB 2P C 16A 480/2	77		337913		911a2a90-25b0-cf93-e814-40a56899718c
716	ABB SU202M-C20	UL489 MCB 2P C 20A 480/2 77		UL489 MCB 2P C 20A 480/2	77		337912		911a2a90-25b0-cf93-e814-40a5a8f0898c
717	ABB SU202M-C32	UL489 MCB 2P C 32A 480/2 77		UL489 MCB 2P C 32A 480/2	77		800101		911a2a90-25b0-cf93-e814-40a5c0cda38c
718	ABB SU202M-C40	UL489 MCB 2P C 40A 480/2 77		UL489 MCB 2P C 40A 480/2	77		251388		911a2a90-25b0-cf93-e814-40a57843bc8c
719	ABB SU202M-C6	UL489 MCB 2P C 6A 480/27 7		UL489 MCB 2P C 6A 480/27	7		24278		911a2a90-25b0-cf93-e814-40a578add48c
720	ABB SU202M-K0.5	UL489 MCB 2P K 0.5A 480/ 277V		UL489 MCB 2P K 0.5A 480/	277V		850989		911a2a90-25b0-cf93-e814-40a5e879ed8c
721	ABB SU202M-K10	UL489 MCB 2P K 10A 480/2 77		UL489 MCB 2P K 10A 480/2	77		193933		911a2a90-25b0-cf93-e814-40a5f04e068d
722	ABB SU202M-K13	UL489 MCB 2P K 13A 480/2 77		UL489 MCB 2P K 13A 480/2	77		542849		911a2a90-25b0-cf93-e814-40a598841e8d
723	ABB SU202M-K20	.		.			509148		911a2a90-25b0-cf93-e814-40a5209f3a8d
724	ABB SU202M-K3	UL489 MCB 2P K 3A 480/27 7		UL489 MCB 2P K 3A 480/27	7		42242		911a2a90-25b0-cf93-e814-40a558a4528d
725	ABB SU202M-K32	UL489 MCB 2P K 32A 480/2 77		UL489 MCB 2P K 32A 480/2	77		237409		911a2a90-25b0-cf93-e814-40a548646b8d
726	ABB SU202M-K4	UL489 MCB 2P K 4A 480/27 7		UL489 MCB 2P K 4A 480/27	7		978958		911a2a90-25b0-cf93-e814-40a5b849848d
727	ABB SU202M-K6	UL489 MCB 2P K 6A 480/27 7		UL489 MCB 2P K 6A 480/27	7		67886		911a2a90-25b0-cf93-e814-40a5c8f39c8d
728	ABB SU202M-K8	UL489 MCB 2P K 8A 480/27 7		UL489 MCB 2P K 8A 480/27	7		24279		911a2a90-25b0-cf93-e814-40a55814b58d
729	ABB SU203M-C10	UL489 MCB 3P C 10A 480/2 77		UL489 MCB 3P C 10A 480/2	77		850984		911a2a90-25b0-cf93-e814-40a53029cd8d
730	ABB SU203M-C16	UL489 MCB 3P C 16A 480/2 77		UL489 MCB 3P C 16A 480/2	77		850985		911a2a90-25b0-cf93-e814-40a5680fe68d
731	ABB SU203M-C20	UL489 MCB 3P C 20A 480/2 77		UL489 MCB 3P C 20A 480/2	77		850986		911a2a90-25b0-cf93-e814-40a5b868008e
732	ABB SU203M-C25	UL489 MCB 3P C 25A 480/2 77		UL489 MCB 3P C 25A 480/2	77		67901		911a2a90-25b0-cf93-e814-40a5c024198e
733	ABB SU203M-C6	UL489 MCB 3P C 6A 480/27 7		UL489 MCB 3P C 6A 480/27	7		850980		911a2a90-25b0-cf93-e814-40a5a8d84f8e
